"","eukprok","mag","Domain","Clade","Kingdom","Supergroup","Phylum","Class","Order","Family","Genus","Species","community","degree","MAG","classification"
"1","euk","Cluster_118","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,22,"SPO-all-SRF-20-180-00_bin-243","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"2","euk","Cluster_118","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,22,"SPO-SPSG-SRF-20-180-00_bin-115","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"3","euk","Cluster_148","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,51,"SPO-all-SRF-0-8-5-00_bin-234","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"4","euk","Cluster_148","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,51,"SPO-SPSG-SRF-0-8-5-00_bin-581","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"5","euk","Cluster_187","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,24,"MS-all-SRF-20-180-00_bin-87","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"6","euk","Cluster_41","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,15,"SPO-SPSG-SRF-5-20-00_bin-108","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"7","euk","Cluster_41","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,15,"SPO-SPSG-SRF-180-2000-00_bin-129","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"8","euk","Cluster_41","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,15,"SPO-SPSG-SRF-20-180-00_bin-100","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"9","euk","Cluster_41","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,15,"SPO-all-SRF-20-180-00_bin-120","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"10","euk","Cluster_169","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,35,"SPO-PEOD-DCM-20-180-00_bin-4","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"11","euk","Cluster_112","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,57,"SPO-SPSG-SRF-0-8-5-00_bin-427","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"12","euk","Cluster_112","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,57,"SPO-all-SRF-0-8-5-00_bin-148","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"13","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"NAO-all-MIX-0-8-5-00_bin-124","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"14","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"RS-all-SRF-0-8-5-00_bin-7","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"15","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"MS-all-SRF-0-8-5-00_bin-198","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"16","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"SAO-all-SRF-0-8-5-00_bin-325","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"17","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"IO-all-DCM-0-8-5-00_bin-104","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"18","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"SAO-all-DCM-0-8-5-00_bin-431","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"19","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"NAO-all-DCM-0-8-5-00_bin-34","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"20","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"SPO-SPSG-SRF-0-8-5-00_bin-658","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"21","euk","Cluster_66","Eukaryota",".",".","Hacrobia","Cryptophyta","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Geminigera","Geminigera cryophila",7,84,"SPO-all-SRF-0-8-5-00_bin-226","Eukaryota;.;.;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila"
"22","euk","Cluster_126","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,31,"SPO-all-SRF-180-2000-00_bin-318","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"23","euk","Cluster_126","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,31,"SPO-SPSG-SRF-180-2000-00_bin-131","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"24","euk","Cluster_139","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,28,"SPO-CHIL-SRF-20-180-00_bin-16","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"25","euk","Cluster_160","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,9,"NAO-all-MIX-20-180-00_bin-13","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"26","euk","Cluster_180","Eukaryota","Sar",".","-","-","-","-","-",".","-",2,17,"SAO-all-SRF-0-8-5-00_bin-266","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"27","euk","Cluster_34","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Dictyochophyceae","Pedinellales","-","Florenciella","Pteridomonas danica",7,63,"SPO-SPSG-SRF-0-8-5-00_bin-290","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;-;Florenciella;Pteridomonas danica"
"28","euk","Cluster_34","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Dictyochophyceae","Pedinellales","-","Florenciella","Pteridomonas danica",7,63,"MS-all-SRF-0-8-5-00_bin-250","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;-;Florenciella;Pseudopedinella elastica"
"29","euk","Cluster_34","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Dictyochophyceae","Pedinellales","-","Florenciella","Pteridomonas danica",7,63,"SAO-all-SRF-0-8-5-00_bin-583","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;-;Florenciella;Pteridomonas danica"
"30","euk","Cluster_34","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Dictyochophyceae","Pedinellales","-","Florenciella","Pteridomonas danica",7,63,"SPO-all-SRF-0-8-5-00_bin-318","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;-;Florenciella;Pseudopedinella elastica"
"31","euk","Cluster_34","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Dictyochophyceae","Pedinellales","-","Florenciella","Pteridomonas danica",7,63,"NPO-all-SRF-0-8-5-00_bin-15","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Dictyochophyceae;Pedinellales;-;Florenciella;-"
"32","euk","Cluster_146","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,24,"NPO-all-SRF-20-180-00_bin-1","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"33","euk","Cluster_135","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",2,45,"MS-all-SRF-180-2000-00_bin-24","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"34","euk","Cluster_135","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",2,45,"MS-all-DCM-180-2000-00_bin-45","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"35","euk","Cluster_72","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,58,"NAO-all-MIX-0-8-5-00_bin-204","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"36","euk","Cluster_72","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,58,"SAO-all-DCM-0-8-5-00_bin-594","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"37","euk","Cluster_153","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis antarctica",7,36,"SAO-all-DCM-0-8-5-00_bin-181","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis antarctica"
"38","euk","Cluster_102","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,58,"SAO-all-DCM-0-8-5-00_bin-248","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"39","euk","Cluster_154","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,63,"NAO-all-SRF-0-8-5-00_bin-300","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"40","euk","Cluster_54","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,106,"SAO-all-DCM-0-8-5-00_bin-322","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"41","euk","Cluster_54","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,106,"NAO-all-MIX-0-8-5-00_bin-168","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"42","euk","Cluster_54","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,106,"NAO-all-SRF-0-8-5-00_bin-316","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"43","euk","Cluster_54","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,106,"MS-all-SRF-0-8-5-00_bin-131","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"44","euk","Cluster_79","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",4,36,"SPO-all-SRF-0-8-5-00_bin-551","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"45","euk","Cluster_79","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",4,36,"SAO-all-SRF-0-8-5-00_bin-459","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"46","euk","Cluster_79","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",4,36,"SPO-CHIL-SRF-0-8-5-00_bin-122","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"47","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"MS-all-DCM-0-8-5-00_bin-366","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"48","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"IO-all-SRF-0-8-5-00_bin-126","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"49","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"NPO-all-SRF-0-8-5-00_bin-297","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"50","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"IO-all-DCM-0-8-5-00_bin-111","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"51","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"SPO-SPSG-SRF-0-8-5-00_bin-663","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"52","euk","Cluster_51","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,68,"SPO-all-SRF-0-8-5-00_bin-664","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"53","euk","Cluster_120","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",2,25,"IO-all-SRF-180-2000-00_bin-7","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"54","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"NPO-all-DCM-20-180-00_bin-49","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"55","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SPO-all-SRF-20-180-00_bin-214","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"56","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SPO-SPSG-SRF-20-180-00_bin-71","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"57","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"MS-all-SRF-20-180-00_bin-12","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"58","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"MS-all-SRF-5-20-00_bin-9","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"59","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SPO-PEOD-SRF-20-180-00_bin-32","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"60","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SAO-all-SRF-20-180-00_bin-40","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"61","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"IO-all-DCM-20-180-00_bin-54","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"62","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SPO-SPSG-DCM-20-180-00_bin-25","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"63","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"IO-all-SRF-20-180-00_bin-36","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"64","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"MS-all-DCM-20-180-00_bin-41","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"65","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"SPO-PEOD-DCM-20-180-00_bin-18","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"66","euk","Cluster_3","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,37,"NPO-all-SRF-20-180-00_bin-25","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"67","euk","Cluster_132","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",2,30,"SAO-all-SRF-180-2000-00_bin-37","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"68","euk","Cluster_52","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",7,44,"NAO-all-SRF-0-8-5-00_bin-320","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"69","euk","Cluster_52","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",7,44,"NAO-all-DCM-0-8-5-00_bin-160","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"70","euk","Cluster_52","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",7,44,"SAO-all-DCM-0-8-5-00_bin-409","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"71","euk","Cluster_121","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla",7,26,"MS-all-DCM-0-8-5-00_bin-53","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla"
"72","euk","Cluster_90","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,54,"SPO-SPSG-SRF-0-8-5-00_bin-329","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Prymnesiaceae;Chrysochromulina;Chrysochromulina rotalis"
"73","euk","Cluster_90","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Chrysochromulina","Chrysochromulina rotalis",7,54,"SPO-all-SRF-0-8-5-00_bin-880","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina rotalis"
"74","euk","Cluster_156","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,11,"IO-all-DCM-20-180-00_bin-66","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"75","euk","Cluster_101","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina rotalis",7,70,"SAO-all-DCM-0-8-5-00_bin-282","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina rotalis"
"76","euk","Cluster_88","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,57,"IO-all-SRF-0-8-5-00_bin-380","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"77","euk","Cluster_99","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,60,"IO-all-SRF-0-8-5-00_bin-223","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"78","euk","Cluster_99","Eukaryota","Sar",".","-","-","Dinophyceae","-","-",".","-",7,60,"NAO-all-SRF-0-8-5-00_bin-297","Eukaryota;Sar;.;-;-;Dinophyceae;-;-;.;-"
"79","euk","Cluster_159","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,36,"MS-all-DCM-20-180-00_bin-25","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"80","euk","Cluster_159","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,36,"MS-all-SRF-20-180-00_bin-27","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"81","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"SAO-all-SRF-20-180-00_bin-71","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"82","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"MS-all-SRF-5-20-00_bin-56","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
