"","Predicted.trophic.mode","KEGG_ID_NUM","summed","total","Ratio","ProbSuccess"
"4214","Phototroph","K04070",11,412,0.0266990291262136,0.0266990291262136
"4215","Phototroph","K04072",38,412,0.0922330097087379,0.0922330097087379
"4216","Phototroph","K04077",409,412,0.992718446601942,0.992718446601942
"4217","Phototroph","K04078",404,412,0.980582524271845,0.980582524271845
"4218","Phototroph","K04079",410,412,0.995145631067961,0.995145631067961
"4219","Phototroph","K04095",23,412,0.0558252427184466,0.0558252427184466
"4220","Phototroph","K04097",128,412,0.310679611650485,0.310679611650485
"4221","Phototroph","K04345",41,412,0.0995145631067961,0.0995145631067961
"4222","Phototroph","K04348",72,412,0.174757281553398,0.174757281553398
"4223","Phototroph","K04353",7,412,0.0169902912621359,0.0169902912621359
"4224","Phototroph","K04364",1,412,0.00242718446601942,0.00242718446601942
"4225","Phototroph","K04370",79,412,0.191747572815534,0.191747572815534
"4226","Phototroph","K04371",70,412,0.169902912621359,0.169902912621359
"4227","Phototroph","K04393",1,412,0.00242718446601942,0.00242718446601942
"4228","Phototroph","K04427",2,412,0.00485436893203883,0.00485436893203883
"4229","Phototroph","K04440",0,412,0,0
"4230","Phototroph","K04441",4,412,0.00970873786407767,0.00970873786407767
"4231","Phototroph","K04456",4,412,0.00970873786407767,0.00970873786407767
"4232","Phototroph","K04464",13,412,0.0315533980582524,0.0315533980582524
"4233","Phototroph","K04468",1,412,0.00242718446601942,0.00242718446601942
"4234","Phototroph","K04487",393,412,0.953883495145631,0.953883495145631
"4235","Phototroph","K04496",2,412,0.00485436893203883,0.00485436893203883
"4236","Phototroph","K04498",299,412,0.725728155339806,0.725728155339806
"4237","Phototroph","K04505",252,412,0.611650485436893,0.611650485436893
"4238","Phototroph","K04513",10,412,0.0242718446601942,0.0242718446601942
"4239","Phototroph","K04523",385,412,0.934466019417476,0.934466019417476
"4240","Phototroph","K04539",1,412,0.00242718446601942,0.00242718446601942
"4241","Phototroph","K04555",8,412,0.0194174757281553,0.0194174757281553
"4242","Phototroph","K04564",402,412,0.975728155339806,0.975728155339806
"4243","Phototroph","K04567",387,412,0.939320388349515,0.939320388349515
"4244","Phototroph","K04618",5,412,0.0121359223300971,0.0121359223300971
"4245","Phototroph","K04638",170,412,0.412621359223301,0.412621359223301
"4246","Phototroph","K04646",393,412,0.953883495145631,0.953883495145631
"4247","Phototroph","K04652",0,412,0,0
"4248","Phototroph","K04705",0,412,0,0
"4249","Phototroph","K04709",14,412,0.0339805825242718,0.0339805825242718
"4250","Phototroph","K04713",20,412,0.0485436893203883,0.0485436893203883
"4251","Phototroph","K04715",18,412,0.0436893203883495,0.0436893203883495
"4252","Phototroph","K04739",216,412,0.524271844660194,0.524271844660194
"4253","Phototroph","K04750",42,412,0.101941747572816,0.101941747572816
"4254","Phototroph","K04752",10,412,0.0242718446601942,0.0242718446601942
"4255","Phototroph","K04761",0,412,0,0
"4256","Phototroph","K04762",3,412,0.00728155339805825,0.00728155339805825
"4257","Phototroph","K04774",297,412,0.720873786407767,0.720873786407767
"4258","Phototroph","K04794",302,412,0.733009708737864,0.733009708737864
"4259","Phototroph","K04796",25,412,0.0606796116504854,0.0606796116504854
"4260","Phototroph","K04798",340,412,0.825242718446602,0.825242718446602
"4261","Phototroph","K05012",56,412,0.135922330097087,0.135922330097087
"4262","Phototroph","K05298",86,412,0.20873786407767,0.20873786407767
"4263","Phototroph","K05357",120,412,0.29126213592233,0.29126213592233
"4264","Phototroph","K05359",122,412,0.296116504854369,0.296116504854369
"4265","Phototroph","K05361",1,412,0.00242718446601942,0.00242718446601942
"4266","Phototroph","K05402",0,412,0,0
"4267","Phototroph","K05501",0,412,0,0
"4268","Phototroph","K05528",2,412,0.00485436893203883,0.00485436893203883
"4269","Phototroph","K05610",336,412,0.815533980582524,0.815533980582524
"4270","Phototroph","K05658",340,412,0.825242718446602,0.825242718446602
"4271","Phototroph","K05661",10,412,0.0242718446601942,0.0242718446601942
"4272","Phototroph","K05678",43,412,0.104368932038835,0.104368932038835
"4273","Phototroph","K05687",4,412,0.00970873786407767,0.00970873786407767
"4274","Phototroph","K05757",170,412,0.412621359223301,0.412621359223301
"4275","Phototroph","K05759",188,412,0.456310679611651,0.456310679611651
"4276","Phototroph","K05767",11,412,0.0266990291262136,0.0266990291262136
"4277","Phototroph","K05770",366,412,0.888349514563107,0.888349514563107
"4278","Phototroph","K05776",17,412,0.0412621359223301,0.0412621359223301
"4279","Phototroph","K05785",0,412,0,0
"4280","Phototroph","K05794",374,412,0.907766990291262,0.907766990291262
"4281","Phototroph","K05805",296,412,0.718446601941748,0.718446601941748
"4282","Phototroph","K05808",307,412,0.745145631067961,0.745145631067961
"4283","Phototroph","K05810",11,412,0.0266990291262136,0.0266990291262136
"4284","Phototroph","K05824",0,412,0,0
"4285","Phototroph","K05825",2,412,0.00485436893203883,0.00485436893203883
"4286","Phototroph","K05841",167,412,0.405339805825243,0.405339805825243
"4287","Phototroph","K05863",390,412,0.946601941747573,0.946601941747573
"4288","Phototroph","K05894",21,412,0.0509708737864078,0.0509708737864078
"4289","Phototroph","K05907",76,412,0.184466019417476,0.184466019417476
"4290","Phototroph","K05917",356,412,0.864077669902913,0.864077669902913
"4291","Phototroph","K05921",16,412,0.0388349514563107,0.0388349514563107
"4292","Phototroph","K05928",266,412,0.645631067961165,0.645631067961165
"4293","Phototroph","K05955",316,412,0.766990291262136,0.766990291262136
"4294","Phototroph","K05970",88,412,0.213592233009709,0.213592233009709
"4295","Phototroph","K05979",9,412,0.0218446601941748,0.0218446601941748
"4296","Phototroph","K05991",101,412,0.245145631067961,0.245145631067961
"4297","Phototroph","K05994",15,412,0.0364077669902913,0.0364077669902913
"4298","Phototroph","K05995",144,412,0.349514563106796,0.349514563106796
"4299","Phototroph","K06016",2,412,0.00485436893203883,0.00485436893203883
"4300","Phototroph","K06020",262,412,0.635922330097087,0.635922330097087
"4301","Phototroph","K06027",399,412,0.968446601941748,0.968446601941748
"4302","Phototroph","K06037",10,412,0.0242718446601942,0.0242718446601942
"4303","Phototroph","K06053",0,412,0,0
"4304","Phototroph","K06077",7,412,0.0169902912621359,0.0169902912621359
"4305","Phototroph","K06108",0,412,0,0
"4306","Phototroph","K06118",320,412,0.776699029126214,0.776699029126214
"4307","Phototroph","K06119",298,412,0.723300970873786,0.723300970873786
"4308","Phototroph","K06131",10,412,0.0242718446601942,0.0242718446601942
"4309","Phototroph","K06152",1,412,0.00242718446601942,0.00242718446601942
"4310","Phototroph","K06153",4,412,0.00970873786407767,0.00970873786407767
"4311","Phototroph","K06169",1,412,0.00242718446601942,0.00242718446601942
"4312","Phototroph","K06174",393,412,0.953883495145631,0.953883495145631
"4313","Phototroph","K06180",197,412,0.478155339805825,0.478155339805825
"4314","Phototroph","K06182",2,412,0.00485436893203883,0.00485436893203883
"4315","Phototroph","K06184",309,412,0.75,0.75
"4316","Phototroph","K06186",2,412,0.00485436893203883,0.00485436893203883
"4317","Phototroph","K06195",83,412,0.201456310679612,0.201456310679612
"4318","Phototroph","K06199",298,412,0.723300970873786,0.723300970873786
"4319","Phototroph","K06200",6,412,0.0145631067961165,0.0145631067961165
"4320","Phototroph","K06201",48,412,0.116504854368932,0.116504854368932
"4321","Phototroph","K06223",8,412,0.0194174757281553,0.0194174757281553
"4322","Phototroph","K06234",89,412,0.216019417475728,0.216019417475728
"4323","Phototroph","K06276",71,412,0.172330097087379,0.172330097087379
"4324","Phototroph","K06443",347,412,0.842233009708738,0.842233009708738
"4325","Phototroph","K06445",223,412,0.54126213592233,0.54126213592233
"4326","Phototroph","K06569",1,412,0.00242718446601942,0.00242718446601942
"4327","Phototroph","K06580",18,412,0.0436893203883495,0.0436893203883495
"4328","Phototroph","K06626",1,412,0.00242718446601942,0.00242718446601942
"4329","Phototroph","K06630",275,412,0.66747572815534,0.66747572815534
"4330","Phototroph","K06631",3,412,0.00728155339805825,0.00728155339805825
"4331","Phototroph","K06641",21,412,0.0509708737864078,0.0509708737864078
"4332","Phototroph","K06642",29,412,0.0703883495145631,0.0703883495145631
"4333","Phototroph","K06644",7,412,0.0169902912621359,0.0169902912621359
"4334","Phototroph","K06655",4,412,0.00970873786407767,0.00970873786407767
"4335","Phototroph","K06689",371,412,0.900485436893204,0.900485436893204
"4336","Phototroph","K06711",8,412,0.0194174757281553,0.0194174757281553
"4337","Phototroph","K06855",4,412,0.00970873786407767,0.00970873786407767
"4338","Phototroph","K06861",7,412,0.0169902912621359,0.0169902912621359
"4339","Phototroph","K06867",408,412,0.990291262135922,0.990291262135922
"4340","Phototroph","K06874",173,412,0.419902912621359,0.419902912621359
"4341","Phototroph","K06890",10,412,0.0242718446601942,0.0242718446601942
"4342","Phototroph","K06891",370,412,0.898058252427185,0.898058252427185
"4343","Phototroph","K06895",0,412,0,0
"4344","Phototroph","K06902",78,412,0.189320388349515,0.189320388349515
"4345","Phototroph","K06910",45,412,0.109223300970874,0.109223300970874
"4346","Phototroph","K06928",128,412,0.310679611650485,0.310679611650485
"4347","Phototroph","K06942",288,412,0.699029126213592,0.699029126213592
"4348","Phototroph","K06944",399,412,0.968446601941748,0.968446601941748
"4349","Phototroph","K06950",172,412,0.41747572815534,0.41747572815534
"4350","Phototroph","K06962",166,412,0.402912621359223,0.402912621359223
"4351","Phototroph","K06972",393,412,0.953883495145631,0.953883495145631
"4352","Phototroph","K06989",35,412,0.0849514563106796,0.0849514563106796
"4353","Phototroph","K06995",323,412,0.783980582524272,0.783980582524272
"4354","Phototroph","K06997",357,412,0.866504854368932,0.866504854368932
"4355","Phototroph","K07005",28,412,0.0679611650485437,0.0679611650485437
"4356","Phototroph","K07025",101,412,0.245145631067961,0.245145631067961
"4357","Phototroph","K07048",2,412,0.00485436893203883,0.00485436893203883
"4358","Phototroph","K07050",43,412,0.104368932038835,0.104368932038835
"4359","Phototroph","K07052",376,412,0.912621359223301,0.912621359223301
"4360","Phototroph","K07053",18,412,0.0436893203883495,0.0436893203883495
"4361","Phototroph","K07056",125,412,0.303398058252427,0.303398058252427
"4362","Phototroph","K07080",11,412,0.0266990291262136,0.0266990291262136
"4363","Phototroph","K07082",7,412,0.0169902912621359,0.0169902912621359
"4364","Phototroph","K07090",397,412,0.963592233009709,0.963592233009709
"4365","Phototroph","K07106",15,412,0.0364077669902913,0.0364077669902913
"4366","Phototroph","K07115",62,412,0.150485436893204,0.150485436893204
"4367","Phototroph","K07118",4,412,0.00970873786407767,0.00970873786407767
"4368","Phototroph","K07126",399,412,0.968446601941748,0.968446601941748
"4369","Phototroph","K07153",0,412,0,0
"4370","Phototroph","K07154",3,412,0.00728155339805825,0.00728155339805825
"4371","Phototroph","K07160",13,412,0.0315533980582524,0.0315533980582524
"4372","Phototroph","K07179",281,412,0.682038834951456,0.682038834951456
"4373","Phototroph","K07208",22,412,0.0533980582524272,0.0533980582524272
"4374","Phototroph","K07222",41,412,0.0995145631067961,0.0995145631067961
"4375","Phototroph","K07223",6,412,0.0145631067961165,0.0145631067961165
"4376","Phototroph","K07238",403,412,0.978155339805825,0.978155339805825
"4377","Phototroph","K07241",74,412,0.179611650485437,0.179611650485437
"4378","Phototroph","K07246",0,412,0,0
"4379","Phototroph","K07258",3,412,0.00728155339805825,0.00728155339805825
"4380","Phototroph","K07287",4,412,0.00970873786407767,0.00970873786407767
"4381","Phototroph","K07302",5,412,0.0121359223300971,0.0121359223300971
"4382","Phototroph","K07304",406,412,0.985436893203884,0.985436893203884
"4383","Phototroph","K07322",0,412,0,0
"4384","Phototroph","K07337",1,412,0.00242718446601942,0.00242718446601942
"4385","Phototroph","K07359",2,412,0.00485436893203883,0.00485436893203883
"4386","Phototroph","K07374",369,412,0.895631067961165,0.895631067961165
"4387","Phototroph","K07375",376,412,0.912621359223301,0.912621359223301
"4388","Phototroph","K07390",408,412,0.990291262135922,0.990291262135922
"4389","Phototroph","K07393",382,412,0.927184466019418,0.927184466019418
"4390","Phototroph","K07399",101,412,0.245145631067961,0.245145631067961
"4391","Phototroph","K07435",0,412,0,0
"4392","Phototroph","K07442",271,412,0.657766990291262,0.657766990291262
"4393","Phototroph","K07456",240,412,0.58252427184466,0.58252427184466
"4394","Phototroph","K07484",6,412,0.0145631067961165,0.0145631067961165
"4395","Phototroph","K07552",2,412,0.00485436893203883,0.00485436893203883
"4396","Phototroph","K07562",372,412,0.902912621359223,0.902912621359223
"4397","Phototroph","K07566",343,412,0.83252427184466,0.83252427184466
"4398","Phototroph","K07735",370,412,0.898058252427185,0.898058252427185
"4399","Phototroph","K07739",283,412,0.686893203883495,0.686893203883495
"4400","Phototroph","K07748",0,412,0,0
"4401","Phototroph","K07756",42,412,0.101941747572816,0.101941747572816
"4402","Phototroph","K07759",145,412,0.351941747572816,0.351941747572816
"4403","Phototroph","K07766",239,412,0.580097087378641,0.580097087378641
"4404","Phototroph","K07767",166,412,0.402912621359223,0.402912621359223
"4405","Phototroph","K07783",9,412,0.0218446601941748,0.0218446601941748
"4406","Phototroph","K07818",0,412,0,0
"4407","Phototroph","K07827",26,412,0.0631067961165049,0.0631067961165049
"4408","Phototroph","K07836",8,412,0.0194174757281553,0.0194174757281553
"4409","Phototroph","K07880",2,412,0.00485436893203883,0.00485436893203883
"4410","Phototroph","K07881",44,412,0.106796116504854,0.106796116504854
"4411","Phototroph","K07884",2,412,0.00485436893203883,0.00485436893203883
"4412","Phototroph","K07890",97,412,0.235436893203884,0.235436893203884
"4413","Phototroph","K07891",20,412,0.0485436893203883,0.0485436893203883
"4414","Phototroph","K07898",5,412,0.0121359223300971,0.0121359223300971
"4415","Phototroph","K07901",52,412,0.12621359223301,0.12621359223301
"4416","Phototroph","K07912",43,412,0.104368932038835,0.104368932038835
"4417","Phototroph","K07914",3,412,0.00728155339805825,0.00728155339805825
"4418","Phototroph","K07915",124,412,0.300970873786408,0.300970873786408
"4419","Phototroph","K07931",158,412,0.383495145631068,0.383495145631068
"4420","Phototroph","K07934",123,412,0.298543689320388,0.298543689320388
"4421","Phototroph","K07935",128,412,0.310679611650485,0.310679611650485
"4422","Phototroph","K07941",8,412,0.0194174757281553,0.0194174757281553
"4423","Phototroph","K07944",176,412,0.427184466019417,0.427184466019417
"4424","Phototroph","K07951",124,412,0.300970873786408,0.300970873786408
"4425","Phototroph","K07953",383,412,0.929611650485437,0.929611650485437
"4426","Phototroph","K07975",64,412,0.155339805825243,0.155339805825243
"4427","Phototroph","K07976",14,412,0.0339805825242718,0.0339805825242718
"4428","Phototroph","K08074",5,412,0.0121359223300971,0.0121359223300971
"4429","Phototroph","K08077",28,412,0.0679611650485437,0.0679611650485437
"4430","Phototroph","K08081",262,412,0.635922330097087,0.635922330097087
"4431","Phototroph","K08157",0,412,0,0
"4432","Phototroph","K08175",27,412,0.0655339805825243,0.0655339805825243
"4433","Phototroph","K08214",18,412,0.0436893203883495,0.0436893203883495
"4434","Phototroph","K08220",3,412,0.00728155339805825,0.00728155339805825
"4435","Phototroph","K08239",8,412,0.0194174757281553,0.0194174757281553
"4436","Phototroph","K08244",140,412,0.339805825242718,0.339805825242718
"4437","Phototroph","K08257",2,412,0.00485436893203883,0.00485436893203883
"4438","Phototroph","K08267",19,412,0.0461165048543689,0.0461165048543689
"4439","Phototroph","K08276",3,412,0.00728155339805825,0.00728155339805825
"4440","Phototroph","K08296",98,412,0.237864077669903,0.237864077669903
"4441","Phototroph","K08316",279,412,0.677184466019418,0.677184466019418
"4442","Phototroph","K08319",24,412,0.058252427184466,0.058252427184466
"4443","Phototroph","K08343",357,412,0.866504854368932,0.866504854368932
"4444","Phototroph","K08366",12,412,0.029126213592233,0.029126213592233
"4445","Phototroph","K08467",5,412,0.0121359223300971,0.0121359223300971
"4446","Phototroph","K08471",1,412,0.00242718446601942,0.00242718446601942
"4447","Phototroph","K08492",138,412,0.33495145631068,0.33495145631068
"4448","Phototroph","K08505",84,412,0.203883495145631,0.203883495145631
"4449","Phototroph","K08511",57,412,0.138349514563107,0.138349514563107
"4450","Phototroph","K08517",328,412,0.796116504854369,0.796116504854369
"4451","Phototroph","K08646",9,412,0.0218446601941748,0.0218446601941748
"4452","Phototroph","K08678",371,412,0.900485436893204,0.900485436893204
"4453","Phototroph","K08726",37,412,0.0898058252427184,0.0898058252427184
"4454","Phototroph","K08745",0,412,0,0
"4455","Phototroph","K08764",8,412,0.0194174757281553,0.0194174757281553
"4456","Phototroph","K08815",18,412,0.0436893203883495,0.0436893203883495
"4457","Phototroph","K08817",24,412,0.058252427184466,0.058252427184466
"4458","Phototroph","K08824",116,412,0.281553398058252,0.281553398058252
"4459","Phototroph","K08827",229,412,0.555825242718447,0.555825242718447
"4460","Phototroph","K08830",177,412,0.429611650485437,0.429611650485437
"4461","Phototroph","K08832",325,412,0.788834951456311,0.788834951456311
"4462","Phototroph","K08853",16,412,0.0388349514563107,0.0388349514563107
"4463","Phototroph","K08856",113,412,0.274271844660194,0.274271844660194
"4464","Phototroph","K08865",8,412,0.0194174757281553,0.0194174757281553
"4465","Phototroph","K08870",81,412,0.196601941747573,0.196601941747573
"4466","Phototroph","K08872",0,412,0,0
"4467","Phototroph","K08900",209,412,0.507281553398058,0.507281553398058
"4468","Phototroph","K08901",277,412,0.672330097087379,0.672330097087379
"4469","Phototroph","K08902",353,412,0.856796116504854,0.856796116504854
"4470","Phototroph","K08903",271,412,0.657766990291262,0.657766990291262
"4471","Phototroph","K08906",353,412,0.856796116504854,0.856796116504854
"4472","Phototroph","K08907",138,412,0.33495145631068,0.33495145631068
"4473","Phototroph","K08909",69,412,0.16747572815534,0.16747572815534
"4474","Phototroph","K08911",28,412,0.0679611650485437,0.0679611650485437
"4475","Phototroph","K08915",75,412,0.182038834951456,0.182038834951456
"4476","Phototroph","K08916",57,412,0.138349514563107,0.138349514563107
"4477","Phototroph","K08957",18,412,0.0436893203883495,0.0436893203883495
"4478","Phototroph","K08958",9,412,0.0218446601941748,0.0218446601941748
"4479","Phototroph","K08959",4,412,0.00970873786407767,0.00970873786407767
"4480","Phototroph","K08967",215,412,0.521844660194175,0.521844660194175
"4481","Phototroph","K08968",23,412,0.0558252427184466,0.0558252427184466
"4482","Phototroph","K08970",32,412,0.0776699029126214,0.0776699029126214
"4483","Phototroph","K08989",13,412,0.0315533980582524,0.0315533980582524
"4484","Phototroph","K08994",406,412,0.985436893203884,0.985436893203884
"4485","Phototroph","K08998",159,412,0.385922330097087,0.385922330097087
"4486","Phototroph","K08999",77,412,0.186893203883495,0.186893203883495
"4487","Phototroph","K09009",204,412,0.495145631067961,0.495145631067961
"4488","Phototroph","K09013",168,412,0.407766990291262,0.407766990291262
"4489","Phototroph","K09015",194,412,0.470873786407767,0.470873786407767
"4490","Phototroph","K09020",61,412,0.148058252427184,0.148058252427184
"4491","Phototroph","K09021",31,412,0.0752427184466019,0.0752427184466019
"4492","Phototroph","K09048",3,412,0.00728155339805825,0.00728155339805825
"4493","Phototroph","K09158",289,412,0.701456310679612,0.701456310679612
"4494","Phototroph","K09191",50,412,0.121359223300971,0.121359223300971
"4495","Phototroph","K09275",1,412,0.00242718446601942,0.00242718446601942
"4496","Phototroph","K09286",76,412,0.184466019417476,0.184466019417476
"4497","Phototroph","K09292",1,412,0.00242718446601942,0.00242718446601942
"4498","Phototroph","K09422",349,412,0.847087378640777,0.847087378640777
"4499","Phototroph","K09458",352,412,0.854368932038835,0.854368932038835
"4500","Phototroph","K09459",54,412,0.131067961165049,0.131067961165049
"4501","Phototroph","K09471",5,412,0.0121359223300971,0.0121359223300971
"4502","Phototroph","K09472",4,412,0.00970873786407767,0.00970873786407767
"4503","Phototroph","K09480",332,412,0.805825242718447,0.805825242718447
"4504","Phototroph","K09484",2,412,0.00485436893203883,0.00485436893203883
"4505","Phototroph","K09491",0,412,0,0
"4506","Phototroph","K09494",376,412,0.912621359223301,0.912621359223301
"4507","Phototroph","K09495",365,412,0.885922330097087,0.885922330097087
"4508","Phototroph","K09497",373,412,0.905339805825243,0.905339805825243
"4509","Phototroph","K09498",371,412,0.900485436893204,0.900485436893204
"4510","Phototroph","K09500",354,412,0.859223300970874,0.859223300970874
"4511","Phototroph","K09504",0,412,0,0
"4512","Phototroph","K09528",321,412,0.779126213592233,0.779126213592233
"4513","Phototroph","K09532",0,412,0,0
"4514","Phototroph","K09536",0,412,0,0
"4515","Phototroph","K09553",394,412,0.956310679611651,0.956310679611651
"4516","Phototroph","K09580",99,412,0.240291262135922,0.240291262135922
"4517","Phototroph","K09586",101,412,0.245145631067961,0.245145631067961
"4518","Phototroph","K09602",27,412,0.0655339805825243,0.0655339805825243
"4519","Phototroph","K09640",2,412,0.00485436893203883,0.00485436893203883
"4520","Phototroph","K09648",48,412,0.116504854368932,0.116504854368932
"4521","Phototroph","K09666",12,412,0.029126213592233,0.029126213592233
"4522","Phototroph","K09716",56,412,0.135922330097087,0.135922330097087
"4523","Phototroph","K09760",4,412,0.00970873786407767,0.00970873786407767
"4524","Phototroph","K09775",75,412,0.182038834951456,0.182038834951456
"4525","Phototroph","K09788",4,412,0.00970873786407767,0.00970873786407767
"4526","Phototroph","K09833",145,412,0.351941747572816,0.351941747572816
"4527","Phototroph","K09834",183,412,0.444174757281553,0.444174757281553
"4528","Phototroph","K09835",49,412,0.118932038834951,0.118932038834951
"4529","Phototroph","K09837",60,412,0.145631067961165,0.145631067961165
"4530","Phototroph","K09838",350,412,0.849514563106796,0.849514563106796
"4531","Phototroph","K09839",357,412,0.866504854368932,0.866504854368932
"4532","Phototroph","K09858",318,412,0.771844660194175,0.771844660194175
"4533","Phototroph","K09919",138,412,0.33495145631068,0.33495145631068
"4534","Phototroph","K09973",9,412,0.0218446601941748,0.0218446601941748
"4535","Phototroph","K09975",5,412,0.0121359223300971,0.0121359223300971
"4536","Phototroph","K09983",6,412,0.0145631067961165,0.0145631067961165
"4537","Phototroph","K10086",0,412,0,0
"4538","Phototroph","K10089",17,412,0.0412621359223301,0.0412621359223301
"4539","Phototroph","K10106",10,412,0.0242718446601942,0.0242718446601942
"4540","Phototroph","K10133",5,412,0.0121359223300971,0.0121359223300971
"4541","Phototroph","K10134",81,412,0.196601941747573,0.196601941747573
"4542","Phototroph","K10206",308,412,0.747572815533981,0.747572815533981
"4543","Phototroph","K10217",1,412,0.00242718446601942,0.00242718446601942
"4544","Phototroph","K10218",11,412,0.0266990291262136,0.0266990291262136
"4545","Phototroph","K10223",1,412,0.00242718446601942,0.00242718446601942
"4546","Phototroph","K10251",325,412,0.788834951456311,0.788834951456311
"4547","Phototroph","K10256",63,412,0.152912621359223,0.152912621359223
"4548","Phototroph","K10257",45,412,0.109223300970874,0.109223300970874
"4549","Phototroph","K10258",73,412,0.177184466019417,0.177184466019417
"4550","Phototroph","K10306",0,412,0,0
"4551","Phototroph","K10342",1,412,0.00242718446601942,0.00242718446601942
"4552","Phototroph","K10345",0,412,0,0
"4553","Phototroph","K10353",6,412,0.0145631067961165,0.0145631067961165
"4554","Phototroph","K10356",28,412,0.0679611650485437,0.0679611650485437
"4555","Phototroph","K10364",133,412,0.322815533980583,0.322815533980583
"4556","Phototroph","K10365",270,412,0.655339805825243,0.655339805825243
"4557","Phototroph","K10391",44,412,0.106796116504854,0.106796116504854
"4558","Phototroph","K10397",153,412,0.371359223300971,0.371359223300971
"4559","Phototroph","K10405",263,412,0.638349514563107,0.638349514563107
"4560","Phototroph","K10407",46,412,0.111650485436893,0.111650485436893
"4561","Phototroph","K10408",147,412,0.356796116504854,0.356796116504854
"4562","Phototroph","K10410",173,412,0.419902912621359,0.419902912621359
"4563","Phototroph","K10411",175,412,0.424757281553398,0.424757281553398
"4564","Phototroph","K10412",146,412,0.354368932038835,0.354368932038835
"4565","Phototroph","K10416",66,412,0.160194174757282,0.160194174757282
"4566","Phototroph","K10417",142,412,0.344660194174757,0.344660194174757
"4567","Phototroph","K10420",189,412,0.45873786407767,0.45873786407767
"4568","Phototroph","K10424",23,412,0.0558252427184466,0.0558252427184466
"4569","Phototroph","K10425",3,412,0.00728155339805825,0.00728155339805825
"4570","Phototroph","K10426",102,412,0.247572815533981,0.247572815533981
"4571","Phototroph","K10428",30,412,0.0728155339805825,0.0728155339805825
"4572","Phototroph","K10435",9,412,0.0218446601941748,0.0218446601941748
"4573","Phototroph","K10436",272,412,0.660194174757282,0.660194174757282
"4574","Phototroph","K10527",92,412,0.223300970873786,0.223300970873786
"4575","Phototroph","K10532",39,412,0.0946601941747573,0.0946601941747573
"4576","Phototroph","K10534",329,412,0.798543689320388,0.798543689320388
"4577","Phototroph","K10536",155,412,0.37621359223301,0.37621359223301
"4578","Phototroph","K10567",1,412,0.00242718446601942,0.00242718446601942
"4579","Phototroph","K10574",5,412,0.0121359223300971,0.0121359223300971
"4580","Phototroph","K10575",287,412,0.696601941747573,0.696601941747573
"4581","Phototroph","K10585",99,412,0.240291262135922,0.240291262135922
"4582","Phototroph","K10586",14,412,0.0339805825242718,0.0339805825242718
"4583","Phototroph","K10587",61,412,0.148058252427184,0.148058252427184
"4584","Phototroph","K10588",20,412,0.0485436893203883,0.0485436893203883
"4585","Phototroph","K10611",1,412,0.00242718446601942,0.00242718446601942
"4586","Phototroph","K10638",17,412,0.0412621359223301,0.0412621359223301
"4587","Phototroph","K10639",40,412,0.0970873786407767,0.0970873786407767
"4588","Phototroph","K10667",2,412,0.00485436893203883,0.00485436893203883
"4589","Phototroph","K10687",1,412,0.00242718446601942,0.00242718446601942
"4590","Phototroph","K10693",0,412,0,0
"4591","Phototroph","K10696",311,412,0.754854368932039,0.754854368932039
"4592","Phototroph","K10703",341,412,0.827669902912621,0.827669902912621
"4593","Phototroph","K10705",21,412,0.0509708737864078,0.0509708737864078
"4594","Phototroph","K10735",320,412,0.776699029126214,0.776699029126214
"4595","Phototroph","K10764",6,412,0.0145631067961165,0.0145631067961165
"4596","Phototroph","K10766",12,412,0.029126213592233,0.029126213592233
"4597","Phototroph","K10776",10,412,0.0242718446601942,0.0242718446601942
"4598","Phototroph","K10779",20,412,0.0485436893203883,0.0485436893203883
"4599","Phototroph","K10805",8,412,0.0194174757281553,0.0194174757281553
"4600","Phototroph","K10839",383,412,0.929611650485437,0.929611650485437
"4601","Phototroph","K10847",76,412,0.184466019417476,0.184466019417476
"4602","Phototroph","K10859",25,412,0.0606796116504854,0.0606796116504854
"4603","Phototroph","K10861",4,412,0.00970873786407767,0.00970873786407767
"4604","Phototroph","K10876",2,412,0.00485436893203883,0.00485436893203883
"4605","Phototroph","K10880",34,412,0.0825242718446602,0.0825242718446602
"4606","Phototroph","K10886",24,412,0.058252427184466,0.058252427184466
"4607","Phototroph","K10904",23,412,0.0558252427184466,0.0558252427184466
"4608","Phototroph","K10960",382,412,0.927184466019418,0.927184466019418
"4609","Phototroph","K11086",353,412,0.856796116504854,0.856796116504854
"4610","Phototroph","K11087",295,412,0.716019417475728,0.716019417475728
"4611","Phototroph","K11089",3,412,0.00728155339805825,0.00728155339805825
"4612","Phototroph","K11113",18,412,0.0436893203883495,0.0436893203883495
"4613","Phototroph","K11121",0,412,0,0
"4614","Phototroph","K11127",4,412,0.00970873786407767,0.00970873786407767
"4615","Phototroph","K11143",186,412,0.451456310679612,0.451456310679612
"4616","Phototroph","K11145",186,412,0.451456310679612,0.451456310679612
"4617","Phototroph","K11251",394,412,0.956310679611651,0.956310679611651
"4618","Phototroph","K11262",372,412,0.902912621359223,0.902912621359223
"4619","Phototroph","K11263",3,412,0.00728155339805825,0.00728155339805825
"4620","Phototroph","K11265",16,412,0.0388349514563107,0.0388349514563107
"4621","Phototroph","K11275",208,412,0.504854368932039,0.504854368932039
"4622","Phototroph","K11304",7,412,0.0169902912621359,0.0169902912621359
"4623","Phototroph","K11313",3,412,0.00728155339805825,0.00728155339805825
"4624","Phototroph","K11317",0,412,0,0
