"","Source_ID","HeterotrophyScore","Predicted.trophic.mode","Genome","Phagocyte.generalist.prediction","Phagocyte.entamoebid.prediction","Phagocyte.rozellid.prediction","Prototrophy.prediction","Photosynthesis.prediction","Trophic.mode","RF.predicted.TM"
"307","MMETSP0899",-394,"Phototroph","MMETSP0899.sigModels.txt",0.011456966138712,0.0248606823300052,0.188684745332852,0.76580385035719,0.953928702194831,"Phototroph","Phototroph"
"308","MMETSP0900",-389,"Phototroph","MMETSP0900.sigModels.txt",0.00777494910209593,0.0216383544019788,0.219444661815899,0.842276450987174,0.95398438626982,"Phototroph","Phototroph"
"309","MMETSP0901",-360,"Phototroph","MMETSP0901.sigModels.txt",0.00514867556950734,0.0161773536832864,0.144055416942965,0.8221440294435,0.947488100774769,"Phototroph","Phototroph"
"310","MMETSP0902",-388,"Phototroph","MMETSP0902.sigModels.txt",0.0102193806622285,0.0171792461967785,0.196022873747945,0.90363342577286,0.970069507165859,"Phototroph","Phototroph"
"311","MMETSP0903",-379,"Phototroph","MMETSP0903.sigModels.txt",0.0166977126058358,0.0293243941534477,0.170242119745603,0.922397435280874,0.960300579169487,"Phototroph","Phototroph"
"312","MMETSP0904",-374,"Phototroph","MMETSP0904.sigModels.txt",0.00987472636042578,0.0114416373323609,0.164688884102508,0.893444413291652,0.96752921412289,"Phototroph","Phototroph"
"313","MMETSP0905",-391,"Phototroph","MMETSP0905.sigModels.txt",0.00664285484474951,0.00931207935788111,0.194187674164955,0.915363974792501,0.955090591147262,"Phototroph","Phototroph"
"314","MMETSP0906",-365,"Phototroph","MMETSP0906.sigModels.txt",0.000936730521262588,0.00245678384098381,0.151682518538137,0.933953262612855,0.884611703439656,"Phototroph","Phototroph"
"315","MMETSP0907",-386,"Phototroph","MMETSP0907.sigModels.txt",0.00127563922032715,0.00244235828003991,0.150249155571825,0.897143610268665,0.929035077626764,"Phototroph","Phototroph"
"316","MMETSP0908",-383,"Phototroph","MMETSP0908.sigModels.txt",0.00141932290991968,0.00218521018774796,0.119312272143223,0.885702175498823,0.882355872472706,"Phototroph","Phototroph"
"317","MMETSP0909",-337,"Phototroph","MMETSP0909.sigModels.txt",0.00061128246586739,0.00153848732664034,0.0657853252792584,0.885767418835364,0.869583830790231,"Phototroph","Phototroph"
"318","MMETSP0910",-381,"Phototroph","MMETSP0910.sigModels.txt",0.00218521480067725,0.00765728355684038,0.203142817781317,0.90517709575287,0.909883377799553,"Phototroph","Phototroph"
"319","MMETSP0911",-315,"Phototroph","MMETSP0911.sigModels.txt",0.00641100041626389,0.00829339509123394,0.135842946325242,0.809099904482029,0.911026129378007,"Phototroph","Phototroph"
"320","MMETSP0912",-332,"Phototroph","MMETSP0912.sigModels.txt",0.00736889015619544,0.00869663622764646,0.177213763848704,0.860178814492446,0.928576213781871,"Phototroph","Phototroph"
"321","MMETSP0913",-325,"Phototroph","MMETSP0913.sigModels.txt",0.0037803707939018,0.00342220209892717,0.113821778522878,0.85269371967934,0.901771701475207,"Phototroph","Phototroph"
"322","MMETSP0914",-282,"Phototroph","MMETSP0914.sigModels.txt",0.179954504491935,0.417635130791215,0.107632000113573,0.916921597652038,0.788231648066293,"Phototroph","Phototroph"
"323","MMETSP0915",-280,"Phototroph","MMETSP0915.sigModels.txt",0.0515742506754133,0.136458319640518,0.0934693322127619,0.695433196023893,0.854773164202122,"Phototroph","Phototroph"
"324","MMETSP0916",-292,"Phototroph","MMETSP0916.sigModels.txt",0.128076294691019,0.27904614391648,0.0899681006497371,0.882732760515728,0.932828100064235,"Phototroph","Phototroph"
"325","MMETSP0917",-279,"Phototroph","MMETSP0917.sigModels.txt",0.0448121821717784,0.13633697814236,0.090538479742762,0.93236883093365,0.862126258861249,"Phototroph","Phototroph"
"326","MMETSP0918",-368,"Phototroph","MMETSP0918.sigModels.txt",0.00409224398741218,0.0216753243112015,0.143507103310795,0.916060146997283,0.877448091502211,"Phototroph","Phototroph"
"327","MMETSP0920",-364,"Phototroph","MMETSP0920.sigModels.txt",0.00441190531109945,0.0188675746338828,0.239862233635675,0.852545792024118,0.930786033376193,"Phototroph","Phototroph"
"328","MMETSP0929",-345,"Phototroph","MMETSP0929.sigModels.txt",0.00331679136457482,0.0233494973810383,0.00591244353232937,0.928877177274862,0.995534390439455,"Phototroph","Phototroph"
"329","MMETSP0930",-343,"Phototroph","MMETSP0930.sigModels.txt",0.00346352577362406,0.0072376330176356,0.0138820269108185,0.925231828925278,0.989183067275233,"Phototroph","Phototroph"
"330","MMETSP0932",-345,"Phototroph","MMETSP0932.sigModels.txt",0.00968216301754277,0.0121436085064409,0.0111695752250171,0.863207049161825,0.998108625824808,"Phototroph","Phototroph"
"331","MMETSP0933",-315,"Phototroph","MMETSP0933.sigModels.txt",0.00285299821707331,0.00263997216882042,0.00756252213733478,0.780031501742441,0.983242045304948,"Phototroph","Phototroph"
"332","MMETSP0936",-340,"Phototroph","MMETSP0936.sigModels.txt",0.00152326795257898,0.00517972317765993,0.00455603197355823,0.92514205999035,0.994984505856913,"Phototroph","Phototroph"
"333","MMETSP0937",-347,"Phototroph","MMETSP0937.sigModels.txt",0.00228306443833704,0.00409407310823182,0.0155740528492135,0.955186035556487,0.993752579421969,"Phototroph","Phototroph"
"334","MMETSP0938",-341,"Phototroph","MMETSP0938.sigModels.txt",0.00101776141674613,0.00527916128591371,0.00633905204944693,0.956936103904842,0.994513660782195,"Phototroph","Phototroph"
"335","MMETSP0939",-328,"Phototroph","MMETSP0939.sigModels.txt",0.00392054353736377,0.00710537530578685,0.00827760101718986,0.94304528049379,0.992289050924863,"Phototroph","Phototroph"
"336","MMETSP0941",-295,"Phototroph","MMETSP0941.sigModels.txt",0.00576922406579765,0.0312328321176447,0.025025660428754,0.793788441141731,0.989316008958544,"Phototroph","Phototroph"
"337","MMETSP0942",72,"Heterotroph","MMETSP0942.sigModels.txt",0.882885762367426,0.968367849285742,0.846949526346211,0.231029431142098,0.000765516172640408,"Heterotroph","Heterotroph"
"338","MMETSP0943",-273,"Phototroph","MMETSP0943.sigModels.txt",0.15161648306899,0.0675338352022891,0.945114891614224,0.984977661875133,0.977108978101972,"Phototroph","Phototroph"
"339","MMETSP0944",-265,"Phototroph","MMETSP0944.sigModels.txt",0.147627813089465,0.0664461384926603,0.921138874789269,0.978563537547237,0.976982847102129,"Phototroph","Phototroph"
"340","MMETSP0945",-282,"Phototroph","MMETSP0945.sigModels.txt",0.00319044119772406,0.00469794257206804,0.063525831743725,0.783272171578123,0.725449432210807,"Phototroph","Phototroph"
"341","MMETSP0946",-276,"Phototroph","MMETSP0946.sigModels.txt",0.00190146267667792,0.00614917321274543,0.0150078028022741,0.663419899178635,0.529324813753694,"Phototroph","Phototroph"
"342","MMETSP0947",-243,"Phototroph","MMETSP0947.sigModels.txt",0.984448473740037,0.651862575506516,0.410761672903254,0.932922135483105,0.954670619298022,"Phototroph","Phototroph"
"343","MMETSP0948",-260,"Phototroph","MMETSP0948.sigModels.txt",0.944902777992196,0.378596080242243,0.390258755780294,0.928090634791263,0.93897741660666,"Phototroph","Phototroph"
"344","MMETSP0949",-250,"Phototroph","MMETSP0949.sigModels.txt",0.903996768315222,0.335288510535991,0.388642141539067,0.925891960992418,0.950772063088827,"Phototroph","Phototroph"
"345","MMETSP0950",-258,"Phototroph","MMETSP0950.sigModels.txt",0.958480774194619,0.424593110383195,0.410761672903254,0.950397633708371,0.953086055296965,"Phototroph","Phototroph"
"346","MMETSP0954",-22,"Phototroph","MMETSP0954.sigModels.txt",0.0989463201473972,0.235170558491448,0.680985740796762,0.838449933853201,0.00632578026358618,"Heterotroph","Heterotroph"
"347","MMETSP0955",-36,"Phototroph","MMETSP0955.sigModels.txt",0.026242443889188,0.0874288566372931,0.357675294189346,0.712234936572865,0.011607932619036,"Heterotroph","Heterotroph"
"348","MMETSP0956",-30,"Phototroph","MMETSP0956.sigModels.txt",0.015270860372383,0.0221370125292481,0.29198291517582,0.851656224059097,0.0146020511296533,"Heterotroph","Heterotroph"
"349","MMETSP0957",-44,"Phototroph","MMETSP0957.sigModels.txt",0.0104352052492871,0.0188925305390282,0.144930962173024,0.75389312702696,0.0111401681448722,"Heterotroph","Heterotroph"
"350","MMETSP0958",-20,"Phototroph","MMETSP0958.sigModels.txt",0.140342922814287,0.686902840323447,0.654698785979773,0.933463064551015,0.00839846433818406,"Heterotroph","Heterotroph"
"351","MMETSP0959",5,"Mixotroph","MMETSP0959.sigModels.txt",0.106908734524928,0.742025230593711,0.75291334217657,0.939460206117253,0.00880079522678225,"Heterotroph","Heterotroph"
"352","MMETSP0960",5,"Mixotroph","MMETSP0960.sigModels.txt",0.208547598414899,0.641043525775616,0.797472602852551,0.955365648677053,0.0091115508661579,"Heterotroph","Heterotroph"
"353","MMETSP0961",24,"Heterotroph","MMETSP0961.sigModels.txt",0.799817210647931,0.990567327581522,0.800757660934676,0.963009082726537,0.0112692960033106,"Heterotroph","Heterotroph"
"354","MMETSP0962",7,"Heterotroph","MMETSP0962.sigModels.txt",0.000210087143998732,0.00349294855350735,0.0613800241051958,0.0517641311892048,0.00120328248126371,"Heterotroph","Heterotroph"
"355","MMETSP0963",17,"Heterotroph","MMETSP0963.sigModels.txt",0.0612534514417106,0.177987979257232,0.33302710144771,0.250250394008889,0.00294381857633565,"Heterotroph","Heterotroph"
"356","MMETSP0964",22,"Heterotroph","MMETSP0964.sigModels.txt",0.180828435832145,0.725069291253306,0.600193188711537,0.901842906949446,0.0158166565633787,"Heterotroph","Heterotroph"
"357","MMETSP0965",18,"Heterotroph","MMETSP0965.sigModels.txt",0.171940232528984,0.325246870131829,0.534901305385085,0.752618400265262,0.00511912499630695,"Heterotroph","Heterotroph"
"358","MMETSP0970",-374,"Phototroph","MMETSP0970.sigModels.txt",0.0127277648179562,0.0995920468998687,0.203255028862292,0.90342252736711,0.946982740757026,"Phototroph","Phototroph"
"359","MMETSP0971",-388,"Phototroph","MMETSP0971.sigModels.txt",0.0465416581544902,0.158855541648005,0.244322339528297,0.934013681581733,0.907978203853084,"Phototroph","Phototroph"
"360","MMETSP0972",-363,"Phototroph","MMETSP0972.sigModels.txt",0.0160767637339437,0.0900755662454783,0.247077805969342,0.851158950560072,0.927647007260747,"Phototroph","Phototroph"
"361","MMETSP0973",-372,"Phototroph","MMETSP0973.sigModels.txt",0.011654799482059,0.0188281508652504,0.185238950229297,0.776250840614029,0.936204858364108,"Phototroph","Phototroph"
"362","MMETSP0974",-277,"Phototroph","MMETSP0974.sigModels.txt",0.981470906603432,0.902291281477678,0.658677237658325,0.968577068686732,0.966262360324215,"Phototroph","Phototroph"
"363","MMETSP0975",-278,"Phototroph","MMETSP0975.sigModels.txt",0.945661458102444,0.926184396710509,0.586924933742023,0.956479522027019,0.934268916140204,"Phototroph","Phototroph"
"364","MMETSP0976",-274,"Phototroph","MMETSP0976.sigModels.txt",0.958491292676142,0.887537117282335,0.646403791738059,0.967488382882728,0.925882981964651,"Phototroph","Phototroph"
"365","MMETSP0977",-271,"Phototroph","MMETSP0977.sigModels.txt",0.979974950211909,0.921847289682587,0.605801576353331,0.967689934173982,0.933118078838853,"Phototroph","Phototroph"
"366","MMETSP0982",-267,"Phototroph","MMETSP0982.sigModels.txt",0.438676726917679,0.189436742404501,0.958071548012952,0.964353917990033,0.985511411074563,"Phototroph","Phototroph"
"367","MMETSP0983",-278,"Phototroph","MMETSP0983.sigModels.txt",0.500526051580147,0.141327382221949,0.951673357090669,0.95978362305173,0.97472108685153,"Phototroph","Phototroph"
"368","MMETSP0984",-269,"Phototroph","MMETSP0984.sigModels.txt",0.548504068372889,0.195173686140475,0.961513143559398,0.960538484376385,0.982436560504166,"Phototroph","Phototroph"
"369","MMETSP0985",-277,"Phototroph","MMETSP0985.sigModels.txt",0.435640434921647,0.146599592782194,0.948376398368815,0.962598476499539,0.982540293293013,"Phototroph","Phototroph"
"370","MMETSP0986",-194,"Phototroph","MMETSP0986.sigModels.txt",0.916504491708193,0.427479706531949,0.360094351955623,0.891161126204451,0.949277981846792,"Phototroph","Phototroph"
"371","MMETSP0987",-184,"Phototroph","MMETSP0987.sigModels.txt",0.918768512192485,0.622260168734306,0.313337533036038,0.930115375618218,0.932279337108552,"Phototroph","Phototroph"
"372","MMETSP0988",-193,"Phototroph","MMETSP0988.sigModels.txt",0.927769899308081,0.58755736086716,0.301015713498655,0.922421134032743,0.937512586309263,"Phototroph","Phototroph"
"373","MMETSP0989",-197,"Phototroph","MMETSP0989.sigModels.txt",0.957127875473198,0.68134574968643,0.373811041464171,0.925969092374265,0.964991417324631,"Phototroph","Phototroph"
"374","MMETSP0990",-262,"Phototroph","MMETSP0990.sigModels.txt",0.959567719889609,0.964686034364271,0.547291739484846,0.96301531136774,0.929692218778811,"Phototroph","Phototroph"
"375","MMETSP0991",-238,"Phototroph","MMETSP0991.sigModels.txt",0.998343938536557,0.995466174183929,0.668955065209455,0.970005692187398,0.923096358435402,"Phototroph","Phototroph"
"376","MMETSP0992",-241,"Phototroph","MMETSP0992.sigModels.txt",0.92563376024203,0.964402816735293,0.506113296558357,0.952153287087708,0.854746550204645,"Phototroph","Phototroph"
"377","MMETSP0993",-250,"Phototroph","MMETSP0993.sigModels.txt",0.998577904988733,0.986602758241539,0.68357076511301,0.971922708914882,0.961427778709544,"Phototroph","Phototroph"
"378","MMETSP0994",-266,"Phototroph","MMETSP0994.sigModels.txt",0.117179063832415,0.0155664851022897,0.729026691255816,0.880027501496717,0.887871880143322,"Phototroph","Phototroph"
"379","MMETSP0995",-260,"Phototroph","MMETSP0995.sigModels.txt",0.0478366834343158,0.00946540320096758,0.708419529459295,0.937135009673674,0.916558407265716,"Phototroph","Phototroph"
"380","MMETSP0996",-250,"Phototroph","MMETSP0996.sigModels.txt",0.0460442643960715,0.0137618651539609,0.452652726163494,0.881618899229403,0.925690388109809,"Phototroph","Phototroph"
"381","MMETSP0997",-254,"Phototroph","MMETSP0997.sigModels.txt",0.138508968216559,0.0367230525230913,0.575686546845992,0.932337947233052,0.911460230949277,"Phototroph","Phototroph"
"382","MMETSP0998",-341,"Phototroph","MMETSP0998.sigModels.txt",0.0351184967348013,0.200118380534153,0.493690427976437,0.895918684315887,0.982281339528623,"Phototroph","Phototroph"
"383","MMETSP1001",-307,"Phototroph","MMETSP1001.sigModels.txt",0.012707292206816,0.072827255745285,0.253167361159281,0.857377281593973,0.925276983617194,"Phototroph","Phototroph"
"384","MMETSP1002",-324,"Phototroph","MMETSP1002.sigModels.txt",0.0159257946772981,0.0202790717619887,0.238596056305351,0.710490825395633,0.924530779126352,"Phototroph","Phototroph"
"385","MMETSP1005",-253,"Phototroph","MMETSP1005.sigModels.txt",0.00575406761180299,0.0155895007879048,0.162052832444012,0.74880466040235,0.855803489155722,"Phototroph","Phototroph"
"386","MMETSP1006",-282,"Phototroph","MMETSP1006.sigModels.txt",0.00776727783745074,0.00369995227458691,0.074343982799804,0.802538132408866,0.69027946198387,"Phototroph","Phototroph"
"387","MMETSP1007",-296,"Phototroph","MMETSP1007.sigModels.txt",0.00644738981406005,0.006831997499103,0.0654330856068658,0.813892231895305,0.582797600655944,"Phototroph","Phototroph"
"388","MMETSP1008",-313,"Phototroph","MMETSP1008.sigModels.txt",0.00733847460969173,0.00979962810932029,0.0396001799443431,0.939952313003765,0.891647433854344,"Phototroph","Phototroph"
"389","MMETSP1009",-256,"Phototroph","MMETSP1009.sigModels.txt",0.00476877941855653,0.00430315089604505,0.0786347751426526,0.511645064045383,0.41253432171769,"Phototroph","Phototroph"
"390","MMETSP1010",-393,"Phototroph","MMETSP1010.sigModels.txt",0.00928022043436991,0.023341975785687,0.129461528462855,0.896612553456295,0.974720919205606,"Phototroph","Phototroph"
"391","MMETSP1012",-325,"Phototroph","MMETSP1012.sigModels.txt",0.0336845332558244,0.100121382257789,0.12511887161049,0.864680274109564,0.951377532363934,"Phototroph","Phototroph"
"392","MMETSP1013",-290,"Phototroph","MMETSP1013.sigModels.txt",0.00579734235733602,0.0220415304011426,0.215431455836076,0.736537884566575,0.913244243425749,"Phototroph","Phototroph"
"393","MMETSP1015",-0.153846153846154,"Mixotroph","MMETSP1015.sigModels.txt",0.929799255813739,0.944758894142859,0.875550107476866,0.922376637394178,0.738710762135071,"Mixotroph","Mixotroph"
"394","MMETSP1016",-0.172839506172839,"Mixotroph","MMETSP1016.sigModels.txt",0.925097253314067,0.915974206352237,0.872386155057825,0.925759368326187,0.864476257459113,"Mixotroph","Mixotroph"
"395","MMETSP1017",-0.146932952924394,"Mixotroph","MMETSP1017.sigModels.txt",0.876682703523626,0.86521280394898,0.84651992895792,0.940320033907605,0.744595680002516,"Mixotroph","Mixotroph"
"396","MMETSP1032",-0.220134228187919,"Mixotroph","MMETSP1032.sigModels.txt",0.602266771583098,0.322150923605178,0.852229354167289,0.940257025444159,0.938008363304152,"Mixotroph","Mixotroph"
"397","MMETSP1033",-0.21438263229308,"Mixotroph","MMETSP1033.sigModels.txt",0.601546085980897,0.301003406332199,0.875642251572045,0.913054399009897,0.916801902697748,"Mixotroph","Mixotroph"
"398","MMETSP1034",-0.213618157543391,"Mixotroph","MMETSP1034.sigModels.txt",0.731199610311949,0.45423623171293,0.893510349350511,0.930872516752933,0.915580674097755,"Mixotroph","Mixotroph"
"399","MMETSP1035",-0.212566844919786,"Mixotroph","MMETSP1035.sigModels.txt",0.739474944495398,0.352856091410955,0.875810115052465,0.924497002373017,0.829628597525622,"Mixotroph","Mixotroph"
"400","MMETSP1036",-0.214285714285714,"Mixotroph","MMETSP1036.sigModels.txt",0.62605318249925,0.101984259725687,0.763304648829065,0.942453831118773,0.954854644897745,"Phototroph","Phototroph"
"401","MMETSP1037",0,"Mixotroph","MMETSP1037.sigModels.txt",0.37360191217391,0.107753467444621,0.703642384923229,0.952068336522138,0.892456840412117,"Phototroph","Phototroph"
"402","MMETSP1038",-0.209497206703911,"Mixotroph","MMETSP1038.sigModels.txt",0.528692083429797,0.200144194519609,0.836756477706588,0.932565947912995,0.908392738257288,"Phototroph","Phototroph"
"403","MMETSP1039",-377,"Phototroph","MMETSP1039.sigModels.txt",0.00405429235477209,0.00594618191225969,0.182272636785857,0.788021982786167,0.887296482485384,"Phototroph","Phototroph"
"404","MMETSP1040",-372,"Phototroph","MMETSP1040.sigModels.txt",0.00208926623867754,0.00559802264892509,0.163385348787411,0.805793306459849,0.732294934487748,"Phototroph","Phototroph"
"405","MMETSP1041",-216,"Phototroph","MMETSP1041.sigModels.txt",0.890835446286758,0.497135258030952,0.686575986321926,0.874727151923428,0.705674400049214,"Phototroph","Phototroph"
"406","MMETSP1042",-190,"Phototroph","MMETSP1042.sigModels.txt",0.965147539166091,0.742509868455977,0.751156783004137,0.922653018844714,0.855696137390669,"Phototroph","Phototroph"
"407","MMETSP1043",-214,"Phototroph","MMETSP1043.sigModels.txt",0.802489305051236,0.305621740137831,0.488416886173523,0.907662534169956,0.877618746140306,"Phototroph","Phototroph"
"408","MMETSP1047",-128,"Phototroph","MMETSP1047.sigModels.txt",0.997191670450591,0.979517275585026,0.955781664227771,0.919049755308395,0.482607234693255,"Phototroph","Phototroph"
"409","MMETSP1048",-140,"Phototroph","MMETSP1048.sigModels.txt",0.738682609334121,0.683051304252297,0.339301166217098,0.579008601840032,0.717073730982288,"Phototroph","Phototroph"
"410","MMETSP1049",-145,"Phototroph","MMETSP1049.sigModels.txt",0.902262338489354,0.539672640023251,0.91304549100052,0.398581985584968,0.876461267090076,"Phototroph","Phototroph"
"411","MMETSP1050",-135,"Phototroph","MMETSP1050.sigModels.txt",0.546259070781307,0.0688344237812958,0.31134941060717,0.650969022309982,0.279699178971449,"Phototroph","Phototroph"
"412","MMETSP1052",-0.11614730878187,"Mixotroph","MMETSP1052.sigModels.txt",0.999962725728112,0.998928378411386,0.991318776378499,0.891047908215725,0.983821245260388,"Mixotroph","Mixotroph"
"413","MMETSP1054",-0.160390516039052,"Mixotroph","MMETSP1054.sigModels.txt",0.999964351773101,0.99688715671996,0.980434112553589,0.938832713684493,0.994648906012146,"Mixotroph","Mixotroph"
"414","MMETSP1055",-0.16,"Mixotroph","MMETSP1055.sigModels.txt",0.999951808441628,0.995838250801896,0.989065528541388,0.895848961642728,0.992486909000104,"Mixotroph","Mixotroph"
"415","MMETSP1057",-373,"Phototroph","MMETSP1057.sigModels.txt",0.0129865302815302,0.0385147226658005,0.321523537082821,0.908399187243103,0.977688517464992,"Phototroph","Phototroph"
"416","MMETSP1058",-393,"Phototroph","MMETSP1058.sigModels.txt",0.00815384168329,0.0634442675545518,0.15023696850482,0.962159686457259,0.981201707135421,"Phototroph","Phototroph"
"417","MMETSP1059",-367,"Phototroph","MMETSP1059.sigModels.txt",0.00558246199579508,0.0347243232033393,0.168743227812781,0.902498272294401,0.973559121285736,"Phototroph","Phototroph"
"418","MMETSP1060",-376,"Phototroph","MMETSP1060.sigModels.txt",0.00088502989081902,0.00117561363564097,0.158177569084987,0.810104629837345,0.954568475954336,"Phototroph","Phototroph"
"419","MMETSP1061",-380,"Phototroph","MMETSP1061.sigModels.txt",0.00156416732662204,0.00218282483486112,0.180370996114884,0.85598459718767,0.95311079127515,"Phototroph","Phototroph"
"420","MMETSP1062",-402,"Phototroph","MMETSP1062.sigModels.txt",0.0412469320466736,0.0571767760096223,0.213165351872198,0.953638060875615,0.987791234290522,"Phototroph","Phototroph"
"421","MMETSP1063",-400,"Phototroph","MMETSP1063.sigModels.txt",0.0662079428550863,0.164598444450486,0.235653475621216,0.967259561803636,0.989811435851402,"Phototroph","Phototroph"
"422","MMETSP1064",-364,"Phototroph","MMETSP1064.sigModels.txt",0.00271216437444949,0.00275338995507711,0.031772025371714,0.90045874519606,0.844472951708218,"Phototroph","Phototroph"
"423","MMETSP1065",-381,"Phototroph","MMETSP1065.sigModels.txt",0.00491631415878169,0.00456503136951778,0.0920729345155868,0.731117817556354,0.955825686916997,"Phototroph","Phototroph"
"424","MMETSP1066",-363,"Phototroph","MMETSP1066.sigModels.txt",0.0205023079756966,0.0609203073910706,0.405147229599531,0.96946728193134,0.987574215507415,"Phototroph","Phototroph"
"425","MMETSP1067",-389,"Phototroph","MMETSP1067.sigModels.txt",0.00449064808056478,0.00755699922248152,0.172021763808566,0.921947723063768,0.968664357824088,"Phototroph","Phototroph"
"426","MMETSP1068",-265,"Phototroph","MMETSP1068.sigModels.txt",0.961666038798241,0.757312839901496,0.506216923427994,0.96696722997943,0.955129915241645,"Phototroph","Phototroph"
"427","MMETSP1070",-358,"Phototroph","MMETSP1070.sigModels.txt",0.0087850523775587,0.0389812896980629,0.174914184185568,0.949798050460719,0.969241082793802,"Phototroph","Phototroph"
"428","MMETSP1071",-378,"Phototroph","MMETSP1071.sigModels.txt",0.0183207884850523,0.10179159582227,0.198014413834167,0.903614106652365,0.977107918426377,"Phototroph","Phototroph"
"429","MMETSP1074",-0.188427299703264,"Mixotroph","MMETSP1074.sigModels.txt",0.243738199752593,0.187852031087641,0.258816728056211,0.904198151142843,0.936067859328781,"Mixotroph","Mixotroph"
"430","MMETSP1075",-0.187134502923977,"Mixotroph","MMETSP1075.sigModels.txt",0.388140042454203,0.276105347881103,0.757213892128583,0.949045249686581,0.935056164160409,"Mixotroph","Mixotroph"
"431","MMETSP1080",-295,"Phototroph","MMETSP1080.sigModels.txt",0.0246354985044331,0.199337326671364,0.0188479876568245,0.93628363981729,0.997975641401818,"Phototroph","Phototroph"
"432","MMETSP1081",-272,"Phototroph","MMETSP1081.sigModels.txt",0.194127261672684,0.14059462692982,0.476709698241139,0.964061202570528,0.999503660360301,"Phototroph","Phototroph"
"433","MMETSP1082",-268,"Phototroph","MMETSP1082.sigModels.txt",0.0129571603006594,0.00656018557052166,0.0899838611110191,0.837986638059949,0.998630627678081,"Phototroph","Phototroph"
"434","MMETSP1083",-212,"Phototroph","MMETSP1083.sigModels.txt",0.937005649239437,0.810314768725154,0.965360556289381,0.91322731244699,0.804569059752368,"Mixotroph","Mixotroph"
"435","MMETSP1084",-302,"Phototroph","MMETSP1084.sigModels.txt",0.00348965421127672,0.00384633070361974,0.114101446400989,0.909436478228721,0.997735854301537,"Phototroph","Phototroph"
"436","MMETSP1085",-273,"Phototroph","MMETSP1085.sigModels.txt",0.0141280434869424,0.0615715938230291,0.0978627905153191,0.891929864699136,0.956171224577532,"Phototroph","Phototroph"
"437","MMETSP1086",-173,"Phototroph","MMETSP1086.sigModels.txt",0.00147307774641011,0.0375757620877009,0.0167439950306123,0.375268176387221,0.867587440469098,"Phototroph","Phototroph"
"438","MMETSP1089",-75,"Phototroph","MMETSP1089.sigModels.txt",0.998830482339686,0.997281638055941,0.597063707116699,0.974051373374029,0.981608974417547,"Phototroph","Phototroph"
"439","MMETSP1090",-255,"Phototroph","MMETSP1090.sigModels.txt",0.031263235074986,0.0251723835805982,0.1590575319876,0.973852320087093,0.906420946425927,"Phototroph","Phototroph"
"440","MMETSP1091",-204,"Phototroph","MMETSP1091.sigModels.txt",0.734133988649026,0.569497452511193,0.480034306879199,0.479103757857856,0.843389084088555,"Phototroph","Phototroph"
"441","MMETSP1094",-210,"Phototroph","MMETSP1094.sigModels.txt",0.917183429887702,0.840778918687225,0.927954521223594,0.890423765217014,0.912307851667015,"Mixotroph","Mixotroph"
"442","MMETSP1095",-151,"Phototroph","MMETSP1095.sigModels.txt",0.0103181545330809,0.0399808014593115,0.0231735907533175,0.0978433192421954,0.0217947481086247,"Mixotroph","Mixotroph"
"443","MMETSP1096",-165,"Phototroph","MMETSP1096.sigModels.txt",0.998093276346662,0.961389089537895,0.98036872271355,0.944500421532682,0.940380460528465,"Mixotroph","Mixotroph"
"444","MMETSP1097",-149,"Phototroph","MMETSP1097.sigModels.txt",0.00260507294300328,0.00827549080761688,0.0427502165176852,0.519947093886817,0.042298416695744,"Phototroph","Phototroph"
"445","MMETSP1098",29,"Heterotroph","MMETSP1098.sigModels.txt",0.972802759172971,0.9737025933816,0.568902980078503,0.143202645847241,0.00558792225027627,"Heterotroph","Heterotroph"
"446","MMETSP1100",-249,"Phototroph","MMETSP1100.sigModels.txt",0.995194306423231,0.979004840293933,0.961928753476577,0.946031638260281,0.95528999516236,"Phototroph","Phototroph"
"447","MMETSP1101",-149,"Phototroph","MMETSP1101.sigModels.txt",0.979708136105541,0.846340090116754,0.491986578141471,0.833047571264775,0.456939048949172,"Phototroph","Phototroph"
"448","MMETSP1102",-211,"Phototroph","MMETSP1102.sigModels.txt",0.962917226285412,0.696609840755227,0.964779250689259,0.905020251578829,0.968687274123344,"Mixotroph","Mixotroph"
"449","MMETSP1103",52,"Heterotroph","MMETSP1103.sigModels.txt",0.996815755691347,0.996444804069726,0.749237485710488,0.14359110689885,0.0049174366971688,"Heterotroph","Heterotroph"
"450","MMETSP1104",103,"Heterotroph","MMETSP1104.sigModels.txt",0.997753378742796,0.993629118881764,0.96868189574675,0.209900505455298,0.00140386552693511,"Heterotroph","Heterotroph"
"451","MMETSP1105",-132,"Phototroph","MMETSP1105.sigModels.txt",0.784138352830453,0.97457265967585,0.378073742705739,0.609701772071049,0.416414581699873,"Mixotroph","Mixotroph"
"452","MMETSP1106",-305,"Phototroph","MMETSP1106.sigModels.txt",0.0934089865125772,0.135554891289447,0.115691435010216,0.949442989755056,0.999619875151063,"Phototroph","Phototroph"
"453","MMETSP1107",17,"Heterotroph","MMETSP1107.sigModels.txt",0.0489489490112251,0.0286197805056731,0.0601654317403274,0.00469139327709296,0.000839549145414151,"Heterotroph","Heterotroph"
"454","MMETSP1110",-0.252374491180461,"Mixotroph","MMETSP1110.sigModels.txt",0.368636196580682,0.643618905082978,0.812859462144484,0.935115525863897,0.679940834565927,"Phototroph","Phototroph"
