"community","Cluster","MAG"
6,"Cluster_44","IO-all-DCM-0-8-5-00_bin-344"
6,"Cluster_44","RS-all-SRF-0-8-5-00_bin-17"
6,"Cluster_44","IO-all-SRF-0-8-5-00_bin-538"
6,"Cluster_44","IO-all-SRF-5-20-00_bin-121"
6,"Cluster_44","NAO-all-SRF-0-8-5-00_bin-662"
6,"Cluster_44","IO-all-DCM-0-8-5-00_bin-344"
6,"Cluster_44","RS-all-SRF-0-8-5-00_bin-17"
6,"Cluster_44","IO-all-SRF-0-8-5-00_bin-538"
6,"Cluster_44","IO-all-SRF-5-20-00_bin-121"
6,"Cluster_44","NAO-all-SRF-0-8-5-00_bin-662"
6,"Cluster_44","IO-all-DCM-0-8-5-00_bin-344"
6,"Cluster_44","RS-all-SRF-0-8-5-00_bin-17"
6,"Cluster_44","IO-all-SRF-0-8-5-00_bin-538"
6,"Cluster_44","IO-all-SRF-5-20-00_bin-121"
6,"Cluster_44","NAO-all-SRF-0-8-5-00_bin-662"
6,"Cluster_44","IO-all-DCM-0-8-5-00_bin-344"
6,"Cluster_44","RS-all-SRF-0-8-5-00_bin-17"
6,"Cluster_44","IO-all-SRF-0-8-5-00_bin-538"
6,"Cluster_44","IO-all-SRF-5-20-00_bin-121"
6,"Cluster_44","NAO-all-SRF-0-8-5-00_bin-662"
6,"Cluster_44","IO-all-DCM-0-8-5-00_bin-344"
6,"Cluster_44","RS-all-SRF-0-8-5-00_bin-17"
6,"Cluster_44","IO-all-SRF-0-8-5-00_bin-538"
6,"Cluster_44","IO-all-SRF-5-20-00_bin-121"
6,"Cluster_44","NAO-all-SRF-0-8-5-00_bin-662"
4,"Cluster_7","MS-all-SRF-180-2000-00_bin-83"
4,"Cluster_7","NAO-all-SRF-180-2000-00_bin-87"
4,"Cluster_7","MS-all-SRF-180-2000-00_bin-83"
4,"Cluster_7","NAO-all-SRF-180-2000-00_bin-87"
2,"MS-all-SRF-180-2000-00_bin-45","MS-all-SRF-180-2000-00_bin-45"
2,"SAO-all-SRF-20-180-00_bin-8","SAO-all-SRF-20-180-00_bin-8"
4,"IO-all-SRF-180-2000-00_bin-30","IO-all-SRF-180-2000-00_bin-30"
4,"MS-all-SRF-180-2000-00_bin-7","MS-all-SRF-180-2000-00_bin-7"
4,"NPO-all-MES-0-8-5-00_bin-96","NPO-all-MES-0-8-5-00_bin-96"
4,"IO-all-SRF-180-2000-00_bin-21","IO-all-SRF-180-2000-00_bin-21"
4,"NPO-all-SRF-180-2000-00_bin-41","NPO-all-SRF-180-2000-00_bin-41"
4,"Cluster_88","SPO-all-SRF-180-2000-00_bin-151"
4,"Cluster_88","SPO-SPSG-SRF-180-2000-00_bin-10"
4,"Cluster_88","SPO-all-SRF-180-2000-00_bin-151"
4,"Cluster_88","SPO-SPSG-SRF-180-2000-00_bin-10"
3,"NAO-all-SRF-0-8-5-00_bin-1","NAO-all-SRF-0-8-5-00_bin-1"
2,"Cluster_92","NAO-all-SRF-0-8-5-00_bin-17"
2,"Cluster_92","NAO-all-MIX-0-8-5-00_bin-276"
2,"Cluster_92","NPO-all-SRF-0-8-5-00_bin-284"
2,"Cluster_92","NAO-all-SRF-0-8-5-00_bin-17"
2,"Cluster_92","NAO-all-MIX-0-8-5-00_bin-276"
2,"Cluster_92","NPO-all-SRF-0-8-5-00_bin-284"
2,"Cluster_92","NAO-all-SRF-0-8-5-00_bin-17"
2,"Cluster_92","NAO-all-MIX-0-8-5-00_bin-276"
2,"Cluster_92","NPO-all-SRF-0-8-5-00_bin-284"
3,"SAO-all-SRF-20-180-00_bin-46","SAO-all-SRF-20-180-00_bin-46"
3,"MS-all-SRF-0-8-5-00_bin-425","MS-all-SRF-0-8-5-00_bin-425"
3,"NAO-all-SRF-0-8-5-00_bin-236","NAO-all-SRF-0-8-5-00_bin-236"
3,"SAO-all-DCM-0-8-5-00_bin-320","SAO-all-DCM-0-8-5-00_bin-320"
3,"Cluster_21","SAO-all-DCM-0-8-5-00_bin-2"
3,"Cluster_21","NAO-all-SRF-0-8-5-00_bin-550"
3,"Cluster_21","RS-all-SRF-0-8-5-00_bin-83"
3,"Cluster_21","SAO-all-DCM-0-8-5-00_bin-2"
3,"Cluster_21","NAO-all-SRF-0-8-5-00_bin-550"
3,"Cluster_21","RS-all-SRF-0-8-5-00_bin-83"
3,"Cluster_21","SAO-all-DCM-0-8-5-00_bin-2"
3,"Cluster_21","NAO-all-SRF-0-8-5-00_bin-550"
3,"Cluster_21","RS-all-SRF-0-8-5-00_bin-83"
3,"Cluster_21","SAO-all-DCM-0-8-5-00_bin-2"
3,"Cluster_21","NAO-all-SRF-0-8-5-00_bin-550"
3,"Cluster_21","RS-all-SRF-0-8-5-00_bin-83"
3,"Cluster_21","SAO-all-DCM-0-8-5-00_bin-2"
3,"Cluster_21","NAO-all-SRF-0-8-5-00_bin-550"
3,"Cluster_21","RS-all-SRF-0-8-5-00_bin-83"
3,"SAO-all-SRF-0-8-5-00_bin-71","SAO-all-SRF-0-8-5-00_bin-71"
3,"SAO-all-DCM-0-8-5-00_bin-139","SAO-all-DCM-0-8-5-00_bin-139"
3,"MS-all-DCM-0-8-5-00_bin-601","MS-all-DCM-0-8-5-00_bin-601"
3,"MS-all-DCM-0-8-5-00_bin-618","MS-all-DCM-0-8-5-00_bin-618"
3,"Cluster_51","SAO-all-DCM-0-8-5-00_bin-540"
3,"Cluster_51","RS-all-SRF-0-8-5-00_bin-55"
3,"Cluster_51","SAO-all-SRF-0-8-5-00_bin-546"
3,"Cluster_51","NAO-all-SRF-0-8-5-00_bin-231"
3,"Cluster_51","SAO-all-DCM-0-8-5-00_bin-540"
3,"Cluster_51","RS-all-SRF-0-8-5-00_bin-55"
3,"Cluster_51","SAO-all-SRF-0-8-5-00_bin-546"
3,"Cluster_51","NAO-all-SRF-0-8-5-00_bin-231"
3,"Cluster_51","SAO-all-DCM-0-8-5-00_bin-540"
3,"Cluster_51","RS-all-SRF-0-8-5-00_bin-55"
3,"Cluster_51","SAO-all-SRF-0-8-5-00_bin-546"
3,"Cluster_51","NAO-all-SRF-0-8-5-00_bin-231"
3,"Cluster_51","SAO-all-DCM-0-8-5-00_bin-540"
3,"Cluster_51","RS-all-SRF-0-8-5-00_bin-55"
3,"Cluster_51","SAO-all-SRF-0-8-5-00_bin-546"
3,"Cluster_51","NAO-all-SRF-0-8-5-00_bin-231"
3,"SAO-all-DCM-0-8-5-00_bin-487","SAO-all-DCM-0-8-5-00_bin-487"
5,"IO-all-SRF-0-8-5-00_bin-172","IO-all-SRF-0-8-5-00_bin-172"
1,"Cluster_70","SAO-all-SRF-0-8-5-00_bin-34"
1,"Cluster_70","MS-all-SRF-0-8-5-00_bin-542"
1,"Cluster_70","SAO-all-SRF-0-8-5-00_bin-34"
1,"Cluster_70","MS-all-SRF-0-8-5-00_bin-542"
4,"SPO-all-SRF-5-20-00_bin-80","SPO-all-SRF-5-20-00_bin-80"
2,"IO-all-SRF-0-8-5-00_bin-320","IO-all-SRF-0-8-5-00_bin-320"
2,"IO-all-MES-0-8-5-00_bin-47","IO-all-MES-0-8-5-00_bin-47"
2,"MS-all-SRF-180-2000-00_bin-80","MS-all-SRF-180-2000-00_bin-80"
1,"SO-all-SRF-0-8-5-00_bin-110","SO-all-SRF-0-8-5-00_bin-110"
1,"NAO-all-SRF-0-8-5-00_bin-338","NAO-all-SRF-0-8-5-00_bin-338"
3,"SO-all-SRF-0-8-5-00_bin-112","SO-all-SRF-0-8-5-00_bin-112"
3,"SAO-all-DCM-0-8-5-00_bin-245","SAO-all-DCM-0-8-5-00_bin-245"
1,"IO-all-SRF-0-8-5-00_bin-406","IO-all-SRF-0-8-5-00_bin-406"
1,"IO-all-SRF-0-8-5-00_bin-548","IO-all-SRF-0-8-5-00_bin-548"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
