"","Source_ID","Predicted.trophic.mode","Score"
"2054","SPO-all-DCM-0-8-5-00_bin-35","Mixotroph",506
"2055","SPO-all-DCM-0-8-5-00_bin-35","Phototroph",684
"2056","SPO-all-DCM-0-8-5-00_bin-501","Heterotroph",332
"2057","SPO-all-DCM-0-8-5-00_bin-501","Mixotroph",271
"2058","SPO-all-DCM-0-8-5-00_bin-501","Phototroph",300
"2059","SPO-all-DCM-0-8-5-00_bin-527","Heterotroph",393
"2060","SPO-all-DCM-0-8-5-00_bin-527","Mixotroph",260
"2061","SPO-all-DCM-0-8-5-00_bin-527","Phototroph",314
"2062","SPO-all-DCM-0-8-5-00_bin-542","Heterotroph",343
"2063","SPO-all-DCM-0-8-5-00_bin-542","Mixotroph",397
"2064","SPO-all-DCM-0-8-5-00_bin-542","Phototroph",469
"2065","SPO-all-DCM-0-8-5-00_bin-566","Heterotroph",429
"2066","SPO-all-DCM-0-8-5-00_bin-566","Mixotroph",638
"2067","SPO-all-DCM-0-8-5-00_bin-566","Phototroph",686
"2068","SPO-all-DCM-0-8-5-00_bin-575","Heterotroph",508
"2069","SPO-all-DCM-0-8-5-00_bin-575","Mixotroph",336
"2070","SPO-all-DCM-0-8-5-00_bin-575","Phototroph",410
"2071","SPO-all-DCM-180-2000-00_bin-31","Heterotroph",156
"2072","SPO-all-DCM-180-2000-00_bin-31","Mixotroph",74
"2073","SPO-all-DCM-180-2000-00_bin-31","Phototroph",178
"2074","SPO-all-DCM-180-2000-00_bin-43","Heterotroph",147
"2075","SPO-all-DCM-180-2000-00_bin-43","Mixotroph",63
"2076","SPO-all-DCM-180-2000-00_bin-43","Phototroph",168
"2077","SPO-all-SRF-0-8-5-00_bin-102","Heterotroph",231
"2078","SPO-all-SRF-0-8-5-00_bin-102","Mixotroph",189
"2079","SPO-all-SRF-0-8-5-00_bin-102","Phototroph",285
"2080","SPO-all-SRF-0-8-5-00_bin-1028","Heterotroph",475
"2081","SPO-all-SRF-0-8-5-00_bin-1028","Mixotroph",650
"2082","SPO-all-SRF-0-8-5-00_bin-1028","Phototroph",677
"2083","SPO-all-SRF-0-8-5-00_bin-1039","Heterotroph",152
"2084","SPO-all-SRF-0-8-5-00_bin-1039","Mixotroph",63
"2085","SPO-all-SRF-0-8-5-00_bin-1039","Phototroph",168
"2086","SPO-all-SRF-0-8-5-00_bin-1040","Heterotroph",233
"2087","SPO-all-SRF-0-8-5-00_bin-1040","Mixotroph",162
"2088","SPO-all-SRF-0-8-5-00_bin-1040","Phototroph",226
"2089","SPO-all-SRF-0-8-5-00_bin-130","Heterotroph",403
"2090","SPO-all-SRF-0-8-5-00_bin-130","Mixotroph",565
"2091","SPO-all-SRF-0-8-5-00_bin-130","Phototroph",757
"2092","SPO-all-SRF-0-8-5-00_bin-148","Heterotroph",351
"2093","SPO-all-SRF-0-8-5-00_bin-148","Mixotroph",305
"2094","SPO-all-SRF-0-8-5-00_bin-148","Phototroph",297
"2095","SPO-all-SRF-0-8-5-00_bin-165","Heterotroph",359
"2096","SPO-all-SRF-0-8-5-00_bin-165","Mixotroph",452
"2097","SPO-all-SRF-0-8-5-00_bin-165","Phototroph",508
"2098","SPO-all-SRF-0-8-5-00_bin-190","Heterotroph",419
"2099","SPO-all-SRF-0-8-5-00_bin-190","Mixotroph",570
"2100","SPO-all-SRF-0-8-5-00_bin-190","Phototroph",761
"2101","SPO-all-SRF-0-8-5-00_bin-226","Heterotroph",445
"2102","SPO-all-SRF-0-8-5-00_bin-226","Mixotroph",598
"2103","SPO-all-SRF-0-8-5-00_bin-226","Phototroph",569
"2104","SPO-all-SRF-0-8-5-00_bin-234","Heterotroph",377
"2105","SPO-all-SRF-0-8-5-00_bin-234","Mixotroph",530
"2106","SPO-all-SRF-0-8-5-00_bin-234","Phototroph",541
"2107","SPO-all-SRF-0-8-5-00_bin-25","Heterotroph",403
"2108","SPO-all-SRF-0-8-5-00_bin-25","Mixotroph",560
"2109","SPO-all-SRF-0-8-5-00_bin-25","Phototroph",611
"2110","SPO-all-SRF-0-8-5-00_bin-305","Heterotroph",181
"2111","SPO-all-SRF-0-8-5-00_bin-305","Mixotroph",94
"2112","SPO-all-SRF-0-8-5-00_bin-305","Phototroph",180
"2113","SPO-all-SRF-0-8-5-00_bin-318","Heterotroph",394
"2114","SPO-all-SRF-0-8-5-00_bin-318","Mixotroph",509
"2115","SPO-all-SRF-0-8-5-00_bin-318","Phototroph",543
"2116","SPO-all-SRF-0-8-5-00_bin-341","Heterotroph",376
"2117","SPO-all-SRF-0-8-5-00_bin-341","Mixotroph",528
"2118","SPO-all-SRF-0-8-5-00_bin-341","Phototroph",531
"2119","SPO-all-SRF-0-8-5-00_bin-345","Heterotroph",286
"2120","SPO-all-SRF-0-8-5-00_bin-345","Mixotroph",232
"2121","SPO-all-SRF-0-8-5-00_bin-345","Phototroph",283
"2122","SPO-all-SRF-0-8-5-00_bin-394","Heterotroph",181
"2123","SPO-all-SRF-0-8-5-00_bin-394","Mixotroph",118
"2124","SPO-all-SRF-0-8-5-00_bin-394","Phototroph",201
"2125","SPO-all-SRF-0-8-5-00_bin-449","Heterotroph",483
"2126","SPO-all-SRF-0-8-5-00_bin-449","Mixotroph",342
"2127","SPO-all-SRF-0-8-5-00_bin-449","Phototroph",414
"2128","SPO-all-SRF-0-8-5-00_bin-459","Heterotroph",274
"2129","SPO-all-SRF-0-8-5-00_bin-459","Mixotroph",296
"2130","SPO-all-SRF-0-8-5-00_bin-459","Phototroph",387
"2131","SPO-all-SRF-0-8-5-00_bin-460","Heterotroph",517
"2132","SPO-all-SRF-0-8-5-00_bin-460","Mixotroph",496
"2133","SPO-all-SRF-0-8-5-00_bin-460","Phototroph",434
"2134","SPO-all-SRF-0-8-5-00_bin-469","Heterotroph",540
"2135","SPO-all-SRF-0-8-5-00_bin-469","Mixotroph",476
"2136","SPO-all-SRF-0-8-5-00_bin-469","Phototroph",447
"2137","SPO-all-SRF-0-8-5-00_bin-470","Heterotroph",205
"2138","SPO-all-SRF-0-8-5-00_bin-470","Mixotroph",150
"2139","SPO-all-SRF-0-8-5-00_bin-470","Phototroph",251
"2140","SPO-all-SRF-0-8-5-00_bin-496","Heterotroph",190
"2141","SPO-all-SRF-0-8-5-00_bin-496","Mixotroph",122
"2142","SPO-all-SRF-0-8-5-00_bin-496","Phototroph",203
"2143","SPO-all-SRF-0-8-5-00_bin-499","Heterotroph",505
"2144","SPO-all-SRF-0-8-5-00_bin-499","Mixotroph",440
"2145","SPO-all-SRF-0-8-5-00_bin-499","Phototroph",422
"2146","SPO-all-SRF-0-8-5-00_bin-502","Heterotroph",428
"2147","SPO-all-SRF-0-8-5-00_bin-502","Mixotroph",635
"2148","SPO-all-SRF-0-8-5-00_bin-502","Phototroph",683
"2149","SPO-all-SRF-0-8-5-00_bin-505","Heterotroph",331
"2150","SPO-all-SRF-0-8-5-00_bin-505","Mixotroph",359
"2151","SPO-all-SRF-0-8-5-00_bin-505","Phototroph",426
"2152","SPO-all-SRF-0-8-5-00_bin-508","Heterotroph",331
"2153","SPO-all-SRF-0-8-5-00_bin-508","Mixotroph",426
"2154","SPO-all-SRF-0-8-5-00_bin-508","Phototroph",500
"2155","SPO-all-SRF-0-8-5-00_bin-515","Heterotroph",244
"2156","SPO-all-SRF-0-8-5-00_bin-515","Mixotroph",266
"2157","SPO-all-SRF-0-8-5-00_bin-515","Phototroph",338
"2158","SPO-all-SRF-0-8-5-00_bin-551","Heterotroph",404
"2159","SPO-all-SRF-0-8-5-00_bin-551","Mixotroph",523
"2160","SPO-all-SRF-0-8-5-00_bin-551","Phototroph",614
"2161","SPO-all-SRF-0-8-5-00_bin-561","Heterotroph",366
"2162","SPO-all-SRF-0-8-5-00_bin-561","Mixotroph",316
"2163","SPO-all-SRF-0-8-5-00_bin-561","Phototroph",324
"2164","SPO-all-SRF-0-8-5-00_bin-587","Heterotroph",155
"2165","SPO-all-SRF-0-8-5-00_bin-587","Mixotroph",87
"2166","SPO-all-SRF-0-8-5-00_bin-587","Phototroph",185
"2167","SPO-all-SRF-0-8-5-00_bin-633","Heterotroph",428
"2168","SPO-all-SRF-0-8-5-00_bin-633","Mixotroph",597
"2169","SPO-all-SRF-0-8-5-00_bin-633","Phototroph",634
"2170","SPO-all-SRF-0-8-5-00_bin-664","Heterotroph",393
"2171","SPO-all-SRF-0-8-5-00_bin-664","Mixotroph",569
"2172","SPO-all-SRF-0-8-5-00_bin-664","Phototroph",562
"2173","SPO-all-SRF-0-8-5-00_bin-716","Heterotroph",353
"2174","SPO-all-SRF-0-8-5-00_bin-716","Mixotroph",295
"2175","SPO-all-SRF-0-8-5-00_bin-716","Phototroph",328
"2176","SPO-all-SRF-0-8-5-00_bin-721","Heterotroph",198
"2177","SPO-all-SRF-0-8-5-00_bin-721","Mixotroph",110
"2178","SPO-all-SRF-0-8-5-00_bin-721","Phototroph",212
"2179","SPO-all-SRF-0-8-5-00_bin-737","Heterotroph",193
"2180","SPO-all-SRF-0-8-5-00_bin-737","Mixotroph",116
"2181","SPO-all-SRF-0-8-5-00_bin-737","Phototroph",196
"2182","SPO-all-SRF-0-8-5-00_bin-761","Heterotroph",411
"2183","SPO-all-SRF-0-8-5-00_bin-761","Mixotroph",584
"2184","SPO-all-SRF-0-8-5-00_bin-761","Phototroph",766
"2185","SPO-all-SRF-0-8-5-00_bin-775","Heterotroph",428
"2186","SPO-all-SRF-0-8-5-00_bin-775","Mixotroph",288
"2187","SPO-all-SRF-0-8-5-00_bin-775","Phototroph",354
"2188","SPO-all-SRF-0-8-5-00_bin-807","Heterotroph",135
"2189","SPO-all-SRF-0-8-5-00_bin-807","Mixotroph",168
"2190","SPO-all-SRF-0-8-5-00_bin-807","Phototroph",277
"2191","SPO-all-SRF-0-8-5-00_bin-825","Heterotroph",400
"2192","SPO-all-SRF-0-8-5-00_bin-825","Mixotroph",506
"2193","SPO-all-SRF-0-8-5-00_bin-825","Phototroph",654
"2194","SPO-all-SRF-0-8-5-00_bin-835","Heterotroph",221
"2195","SPO-all-SRF-0-8-5-00_bin-835","Mixotroph",232
"2196","SPO-all-SRF-0-8-5-00_bin-835","Phototroph",306
"2197","SPO-all-SRF-0-8-5-00_bin-838","Heterotroph",184
"2198","SPO-all-SRF-0-8-5-00_bin-838","Mixotroph",126
"2199","SPO-all-SRF-0-8-5-00_bin-838","Phototroph",228
"2200","SPO-all-SRF-0-8-5-00_bin-844","Heterotroph",169
"2201","SPO-all-SRF-0-8-5-00_bin-844","Mixotroph",90
"2202","SPO-all-SRF-0-8-5-00_bin-844","Phototroph",185
"2203","SPO-all-SRF-0-8-5-00_bin-849","Heterotroph",349
"2204","SPO-all-SRF-0-8-5-00_bin-849","Mixotroph",264
"2205","SPO-all-SRF-0-8-5-00_bin-849","Phototroph",297
"2206","SPO-all-SRF-0-8-5-00_bin-867","Heterotroph",410
"2207","SPO-all-SRF-0-8-5-00_bin-867","Mixotroph",581
"2208","SPO-all-SRF-0-8-5-00_bin-867","Phototroph",762
"2209","SPO-all-SRF-0-8-5-00_bin-880","Heterotroph",316
"2210","SPO-all-SRF-0-8-5-00_bin-880","Mixotroph",422
"2211","SPO-all-SRF-0-8-5-00_bin-880","Phototroph",454
"2212","SPO-all-SRF-0-8-5-00_bin-906","Heterotroph",468
"2213","SPO-all-SRF-0-8-5-00_bin-906","Mixotroph",655
"2214","SPO-all-SRF-0-8-5-00_bin-906","Phototroph",713
"2215","SPO-all-SRF-0-8-5-00_bin-907","Heterotroph",391
"2216","SPO-all-SRF-0-8-5-00_bin-907","Mixotroph",349
"2217","SPO-all-SRF-0-8-5-00_bin-907","Phototroph",346
"2218","SPO-all-SRF-0-8-5-00_bin-922","Heterotroph",255
"2219","SPO-all-SRF-0-8-5-00_bin-922","Mixotroph",305
"2220","SPO-all-SRF-0-8-5-00_bin-922","Phototroph",355
"2221","SPO-all-SRF-0-8-5-00_bin-93","Heterotroph",146
"2222","SPO-all-SRF-0-8-5-00_bin-93","Mixotroph",64
"2223","SPO-all-SRF-0-8-5-00_bin-93","Phototroph",167
"2224","SPO-all-SRF-0-8-5-00_bin-931","Heterotroph",457
"2225","SPO-all-SRF-0-8-5-00_bin-931","Mixotroph",650
"2226","SPO-all-SRF-0-8-5-00_bin-931","Phototroph",704
"2227","SPO-all-SRF-0-8-5-00_bin-975","Heterotroph",271
"2228","SPO-all-SRF-0-8-5-00_bin-975","Mixotroph",279
"2229","SPO-all-SRF-0-8-5-00_bin-975","Phototroph",348
"2230","SPO-all-SRF-0-8-5-00_bin-986","Heterotroph",419
"2231","SPO-all-SRF-0-8-5-00_bin-986","Mixotroph",575
"2232","SPO-all-SRF-0-8-5-00_bin-986","Phototroph",627
"2233","SPO-all-SRF-180-2000-00_bin-112","Heterotroph",146
"2234","SPO-all-SRF-180-2000-00_bin-112","Mixotroph",63
"2235","SPO-all-SRF-180-2000-00_bin-112","Phototroph",166
"2236","SPO-all-SRF-180-2000-00_bin-136","Heterotroph",362
"2237","SPO-all-SRF-180-2000-00_bin-136","Mixotroph",224
"2238","SPO-all-SRF-180-2000-00_bin-136","Phototroph",231
"2239","SPO-all-SRF-180-2000-00_bin-141","Heterotroph",184
"2240","SPO-all-SRF-180-2000-00_bin-141","Mixotroph",97
"2241","SPO-all-SRF-180-2000-00_bin-141","Phototroph",182
"2242","SPO-all-SRF-180-2000-00_bin-146","Heterotroph",359
"2243","SPO-all-SRF-180-2000-00_bin-146","Mixotroph",216
"2244","SPO-all-SRF-180-2000-00_bin-146","Phototroph",243
"2245","SPO-all-SRF-180-2000-00_bin-151","Heterotroph",398
"2246","SPO-all-SRF-180-2000-00_bin-151","Mixotroph",284
"2247","SPO-all-SRF-180-2000-00_bin-151","Phototroph",306
"2248","SPO-all-SRF-180-2000-00_bin-153","Heterotroph",147
"2249","SPO-all-SRF-180-2000-00_bin-153","Mixotroph",62
"2250","SPO-all-SRF-180-2000-00_bin-153","Phototroph",167
"2251","SPO-all-SRF-180-2000-00_bin-155","Heterotroph",182
"2252","SPO-all-SRF-180-2000-00_bin-155","Mixotroph",91
"2253","SPO-all-SRF-180-2000-00_bin-155","Phototroph",181
"2254","SPO-all-SRF-180-2000-00_bin-164","Heterotroph",149
"2255","SPO-all-SRF-180-2000-00_bin-164","Mixotroph",64
"2256","SPO-all-SRF-180-2000-00_bin-164","Phototroph",168
"2257","SPO-all-SRF-180-2000-00_bin-17","Heterotroph",320
"2258","SPO-all-SRF-180-2000-00_bin-17","Mixotroph",149
"2259","SPO-all-SRF-180-2000-00_bin-17","Phototroph",210
"2260","SPO-all-SRF-180-2000-00_bin-173","Heterotroph",192
"2261","SPO-all-SRF-180-2000-00_bin-173","Mixotroph",98
"2262","SPO-all-SRF-180-2000-00_bin-173","Phototroph",196
"2263","SPO-all-SRF-180-2000-00_bin-184","Heterotroph",278
"2264","SPO-all-SRF-180-2000-00_bin-184","Mixotroph",173
"2265","SPO-all-SRF-180-2000-00_bin-184","Phototroph",229
"2266","SPO-all-SRF-180-2000-00_bin-214","Heterotroph",345
"2267","SPO-all-SRF-180-2000-00_bin-214","Mixotroph",218
"2268","SPO-all-SRF-180-2000-00_bin-214","Phototroph",274
"2269","SPO-all-SRF-180-2000-00_bin-228","Heterotroph",163
"2270","SPO-all-SRF-180-2000-00_bin-228","Mixotroph",75
"2271","SPO-all-SRF-180-2000-00_bin-228","Phototroph",169
"2272","SPO-all-SRF-180-2000-00_bin-23","Heterotroph",185
"2273","SPO-all-SRF-180-2000-00_bin-23","Mixotroph",89
"2274","SPO-all-SRF-180-2000-00_bin-23","Phototroph",183
"2275","SPO-all-SRF-180-2000-00_bin-263","Heterotroph",165
"2276","SPO-all-SRF-180-2000-00_bin-263","Mixotroph",77
"2277","SPO-all-SRF-180-2000-00_bin-263","Phototroph",171
"2278","SPO-all-SRF-180-2000-00_bin-279","Heterotroph",461
"2279","SPO-all-SRF-180-2000-00_bin-279","Mixotroph",620
"2280","SPO-all-SRF-180-2000-00_bin-279","Phototroph",790
"2281","SPO-all-SRF-180-2000-00_bin-28","Heterotroph",273
"2282","SPO-all-SRF-180-2000-00_bin-28","Mixotroph",286
"2283","SPO-all-SRF-180-2000-00_bin-28","Phototroph",420
"2284","SPO-all-SRF-180-2000-00_bin-289","Heterotroph",164
"2285","SPO-all-SRF-180-2000-00_bin-289","Mixotroph",75
"2286","SPO-all-SRF-180-2000-00_bin-289","Phototroph",175
"2287","SPO-all-SRF-180-2000-00_bin-303","Heterotroph",319
"2288","SPO-all-SRF-180-2000-00_bin-303","Mixotroph",185
"2289","SPO-all-SRF-180-2000-00_bin-303","Phototroph",234
"2290","SPO-all-SRF-180-2000-00_bin-308","Heterotroph",149
"2291","SPO-all-SRF-180-2000-00_bin-308","Mixotroph",64
"2292","SPO-all-SRF-180-2000-00_bin-308","Phototroph",169
"2293","SPO-all-SRF-180-2000-00_bin-31","Heterotroph",262
"2294","SPO-all-SRF-180-2000-00_bin-31","Mixotroph",127
"2295","SPO-all-SRF-180-2000-00_bin-31","Phototroph",208
"2296","SPO-all-SRF-180-2000-00_bin-311","Heterotroph",165
"2297","SPO-all-SRF-180-2000-00_bin-311","Mixotroph",79
"2298","SPO-all-SRF-180-2000-00_bin-311","Phototroph",174
"2299","SPO-all-SRF-180-2000-00_bin-318","Heterotroph",268
"2300","SPO-all-SRF-180-2000-00_bin-318","Mixotroph",135
"2301","SPO-all-SRF-180-2000-00_bin-318","Phototroph",226
"2302","SPO-all-SRF-180-2000-00_bin-49","Heterotroph",433
"2303","SPO-all-SRF-180-2000-00_bin-49","Mixotroph",234
"2304","SPO-all-SRF-180-2000-00_bin-49","Phototroph",247
"2305","SPO-all-SRF-180-2000-00_bin-68","Heterotroph",272
"2306","SPO-all-SRF-180-2000-00_bin-68","Mixotroph",174
"2307","SPO-all-SRF-180-2000-00_bin-68","Phototroph",248
"2308","SPO-all-SRF-180-2000-00_bin-69","Heterotroph",336
"2309","SPO-all-SRF-180-2000-00_bin-69","Mixotroph",221
"2310","SPO-all-SRF-180-2000-00_bin-69","Phototroph",271
"2311","SPO-all-SRF-180-2000-00_bin-73","Heterotroph",146
"2312","SPO-all-SRF-180-2000-00_bin-73","Mixotroph",63
"2313","SPO-all-SRF-180-2000-00_bin-73","Phototroph",166
"2314","SPO-all-SRF-20-180-00_bin-105","Heterotroph",166
"2315","SPO-all-SRF-20-180-00_bin-105","Mixotroph",68
"2316","SPO-all-SRF-20-180-00_bin-105","Phototroph",165
"2317","SPO-all-SRF-20-180-00_bin-110","Heterotroph",291
"2318","SPO-all-SRF-20-180-00_bin-110","Mixotroph",150
"2319","SPO-all-SRF-20-180-00_bin-110","Phototroph",191
"2320","SPO-all-SRF-20-180-00_bin-111","Heterotroph",179
"2321","SPO-all-SRF-20-180-00_bin-111","Mixotroph",89
"2322","SPO-all-SRF-20-180-00_bin-111","Phototroph",180
"2323","SPO-all-SRF-20-180-00_bin-119","Heterotroph",147
"2324","SPO-all-SRF-20-180-00_bin-119","Mixotroph",62
"2325","SPO-all-SRF-20-180-00_bin-119","Phototroph",167
"2326","SPO-all-SRF-20-180-00_bin-12","Heterotroph",150
"2327","SPO-all-SRF-20-180-00_bin-12","Mixotroph",65
"2328","SPO-all-SRF-20-180-00_bin-12","Phototroph",169
"2329","SPO-all-SRF-20-180-00_bin-120","Heterotroph",421
"2330","SPO-all-SRF-20-180-00_bin-120","Mixotroph",287
"2331","SPO-all-SRF-20-180-00_bin-120","Phototroph",308
"2332","SPO-all-SRF-20-180-00_bin-125","Heterotroph",410
"2333","SPO-all-SRF-20-180-00_bin-125","Mixotroph",617
"2334","SPO-all-SRF-20-180-00_bin-125","Phototroph",657
"2335","SPO-all-SRF-20-180-00_bin-126","Heterotroph",148
"2336","SPO-all-SRF-20-180-00_bin-126","Mixotroph",64
"2337","SPO-all-SRF-20-180-00_bin-126","Phototroph",165
"2338","SPO-all-SRF-20-180-00_bin-127","Heterotroph",284
"2339","SPO-all-SRF-20-180-00_bin-127","Mixotroph",164
"2340","SPO-all-SRF-20-180-00_bin-127","Phototroph",228
"2341","SPO-all-SRF-20-180-00_bin-129","Heterotroph",150
"2342","SPO-all-SRF-20-180-00_bin-129","Mixotroph",66
"2343","SPO-all-SRF-20-180-00_bin-129","Phototroph",168
"2344","SPO-all-SRF-20-180-00_bin-13","Heterotroph",178
"2345","SPO-all-SRF-20-180-00_bin-13","Mixotroph",91
"2346","SPO-all-SRF-20-180-00_bin-13","Phototroph",185
"2347","SPO-all-SRF-20-180-00_bin-132","Heterotroph",160
"2348","SPO-all-SRF-20-180-00_bin-132","Mixotroph",74
"2349","SPO-all-SRF-20-180-00_bin-132","Phototroph",167
"2350","SPO-all-SRF-20-180-00_bin-134","Heterotroph",164
"2351","SPO-all-SRF-20-180-00_bin-134","Mixotroph",82
"2352","SPO-all-SRF-20-180-00_bin-134","Phototroph",185
"2353","SPO-all-SRF-20-180-00_bin-137","Heterotroph",149
"2354","SPO-all-SRF-20-180-00_bin-137","Mixotroph",64
"2355","SPO-all-SRF-20-180-00_bin-137","Phototroph",169
"2356","SPO-all-SRF-20-180-00_bin-146","Heterotroph",375
"2357","SPO-all-SRF-20-180-00_bin-146","Mixotroph",190
"2358","SPO-all-SRF-20-180-00_bin-146","Phototroph",190
"2359","SPO-all-SRF-20-180-00_bin-151","Heterotroph",169
"2360","SPO-all-SRF-20-180-00_bin-151","Mixotroph",84
"2361","SPO-all-SRF-20-180-00_bin-151","Phototroph",187
"2362","SPO-all-SRF-20-180-00_bin-158","Heterotroph",218
"2363","SPO-all-SRF-20-180-00_bin-158","Mixotroph",128
"2364","SPO-all-SRF-20-180-00_bin-158","Phototroph",214
"2365","SPO-all-SRF-20-180-00_bin-16","Heterotroph",207
"2366","SPO-all-SRF-20-180-00_bin-16","Mixotroph",104
"2367","SPO-all-SRF-20-180-00_bin-16","Phototroph",186
"2368","SPO-all-SRF-20-180-00_bin-160","Heterotroph",199
"2369","SPO-all-SRF-20-180-00_bin-160","Mixotroph",101
"2370","SPO-all-SRF-20-180-00_bin-160","Phototroph",201
"2371","SPO-all-SRF-20-180-00_bin-167","Heterotroph",181
"2372","SPO-all-SRF-20-180-00_bin-167","Mixotroph",85
"2373","SPO-all-SRF-20-180-00_bin-167","Phototroph",160
"2374","SPO-all-SRF-20-180-00_bin-171","Heterotroph",265
"2375","SPO-all-SRF-20-180-00_bin-171","Mixotroph",159
"2376","SPO-all-SRF-20-180-00_bin-171","Phototroph",224
"2377","SPO-all-SRF-20-180-00_bin-172","Heterotroph",366
"2378","SPO-all-SRF-20-180-00_bin-172","Mixotroph",202
"2379","SPO-all-SRF-20-180-00_bin-172","Phototroph",210
"2380","SPO-all-SRF-20-180-00_bin-173","Heterotroph",301
"2381","SPO-all-SRF-20-180-00_bin-173","Mixotroph",167
"2382","SPO-all-SRF-20-180-00_bin-173","Phototroph",227
"2383","SPO-all-SRF-20-180-00_bin-177","Heterotroph",270
"2384","SPO-all-SRF-20-180-00_bin-177","Mixotroph",139
"2385","SPO-all-SRF-20-180-00_bin-177","Phototroph",188
"2386","SPO-all-SRF-20-180-00_bin-185","Heterotroph",192
"2387","SPO-all-SRF-20-180-00_bin-185","Mixotroph",85
"2388","SPO-all-SRF-20-180-00_bin-185","Phototroph",177
"2389","SPO-all-SRF-20-180-00_bin-188","Heterotroph",288
"2390","SPO-all-SRF-20-180-00_bin-188","Mixotroph",161
"2391","SPO-all-SRF-20-180-00_bin-188","Phototroph",174
"2392","SPO-all-SRF-20-180-00_bin-190","Heterotroph",203
"2393","SPO-all-SRF-20-180-00_bin-190","Mixotroph",75
"2394","SPO-all-SRF-20-180-00_bin-190","Phototroph",144
"2395","SPO-all-SRF-20-180-00_bin-202","Heterotroph",365
"2396","SPO-all-SRF-20-180-00_bin-202","Mixotroph",179
"2397","SPO-all-SRF-20-180-00_bin-202","Phototroph",240
"2398","SPO-all-SRF-20-180-00_bin-21","Heterotroph",211
"2399","SPO-all-SRF-20-180-00_bin-21","Mixotroph",127
"2400","SPO-all-SRF-20-180-00_bin-21","Phototroph",208
"2401","SPO-all-SRF-20-180-00_bin-214","Heterotroph",426
"2402","SPO-all-SRF-20-180-00_bin-214","Mixotroph",231
"2403","SPO-all-SRF-20-180-00_bin-214","Phototroph",213
"2404","SPO-all-SRF-20-180-00_bin-225","Heterotroph",245
"2405","SPO-all-SRF-20-180-00_bin-225","Mixotroph",129
"2406","SPO-all-SRF-20-180-00_bin-225","Phototroph",220
"2407","SPO-all-SRF-20-180-00_bin-23","Heterotroph",357
"2408","SPO-all-SRF-20-180-00_bin-23","Mixotroph",209
"2409","SPO-all-SRF-20-180-00_bin-23","Phototroph",227
"2410","SPO-all-SRF-20-180-00_bin-243","Heterotroph",327
"2411","SPO-all-SRF-20-180-00_bin-243","Mixotroph",192
"2412","SPO-all-SRF-20-180-00_bin-243","Phototroph",224
"2413","SPO-all-SRF-20-180-00_bin-268","Heterotroph",177
"2414","SPO-all-SRF-20-180-00_bin-268","Mixotroph",87
"2415","SPO-all-SRF-20-180-00_bin-268","Phototroph",158
"2416","SPO-all-SRF-20-180-00_bin-274","Heterotroph",177
"2417","SPO-all-SRF-20-180-00_bin-274","Mixotroph",87
"2418","SPO-all-SRF-20-180-00_bin-274","Phototroph",158
"2419","SPO-all-SRF-20-180-00_bin-40","Heterotroph",294
"2420","SPO-all-SRF-20-180-00_bin-40","Mixotroph",150
"2421","SPO-all-SRF-20-180-00_bin-40","Phototroph",227
"2422","SPO-all-SRF-20-180-00_bin-51","Heterotroph",184
"2423","SPO-all-SRF-20-180-00_bin-51","Mixotroph",80
"2424","SPO-all-SRF-20-180-00_bin-51","Phototroph",167
"2425","SPO-all-SRF-20-180-00_bin-52","Heterotroph",162
"2426","SPO-all-SRF-20-180-00_bin-52","Mixotroph",75
"2427","SPO-all-SRF-20-180-00_bin-52","Phototroph",174
"2428","SPO-all-SRF-20-180-00_bin-54","Heterotroph",158
"2429","SPO-all-SRF-20-180-00_bin-54","Mixotroph",74
"2430","SPO-all-SRF-20-180-00_bin-54","Phototroph",175
"2431","SPO-all-SRF-20-180-00_bin-59","Heterotroph",201
"2432","SPO-all-SRF-20-180-00_bin-59","Mixotroph",110
"2433","SPO-all-SRF-20-180-00_bin-59","Phototroph",188
"2434","SPO-all-SRF-20-180-00_bin-70","Heterotroph",170
"2435","SPO-all-SRF-20-180-00_bin-70","Mixotroph",87
"2436","SPO-all-SRF-20-180-00_bin-70","Phototroph",176
"2437","SPO-all-SRF-20-180-00_bin-78","Heterotroph",175
"2438","SPO-all-SRF-20-180-00_bin-78","Mixotroph",77
"2439","SPO-all-SRF-20-180-00_bin-78","Phototroph",172
"2440","SPO-all-SRF-20-180-00_bin-84","Heterotroph",151
"2441","SPO-all-SRF-20-180-00_bin-84","Mixotroph",63
"2442","SPO-all-SRF-20-180-00_bin-84","Phototroph",163
"2443","SPO-all-SRF-20-180-00_bin-86","Heterotroph",170
"2444","SPO-all-SRF-20-180-00_bin-86","Mixotroph",81
"2445","SPO-all-SRF-20-180-00_bin-86","Phototroph",183
"2446","SPO-all-SRF-20-180-00_bin-88","Heterotroph",385
"2447","SPO-all-SRF-20-180-00_bin-88","Mixotroph",515
"2448","SPO-all-SRF-20-180-00_bin-88","Phototroph",583
"2449","SPO-all-SRF-5-20-00_bin-1","Heterotroph",255
"2450","SPO-all-SRF-5-20-00_bin-1","Mixotroph",128
"2451","SPO-all-SRF-5-20-00_bin-1","Phototroph",217
"2452","SPO-all-SRF-5-20-00_bin-108","Heterotroph",427
"2453","SPO-all-SRF-5-20-00_bin-108","Mixotroph",619
"2454","SPO-all-SRF-5-20-00_bin-108","Phototroph",666
"2455","SPO-all-SRF-5-20-00_bin-110","Heterotroph",178
